,date,a,b,c,d,p
458,2015/11/19,1.265260332397060,1.1938760467186700,1.1758227424740700,1.1751025634775300,1.2291812284473000
459,2015/11/20,1.2635960660130300,1.1928842372083200,1.1717218498943000,1.1741745258321400,1.2275298703837800
460,2015/11/23,1.2705687245118800,1.2271028045126600,1.1824626118212300,1.175424498491070,1.2438366463168500
461,2015/11/24,1.2661818879608700,1.2247617317208900,1.1789527768931000,1.1838399324898100,1.2414363903624900
462,2015/11/25,1.2580905018670900,1.2164964166873800,1.1815002699887200,1.1842395475419600,1.2352781899743700
463,2015/11/26,1.258827338187820,1.2070156095041600,1.177431257703140,1.1888810934417400,1.2323842836407500
464,2015/11/27,1.2541472803653600,1.1994832319432700,1.1790063643252000,1.1930065615428900,1.228270327275460
465,2015/11/30,1.2566680537250200,1.1926346140205300,1.178043293242690,1.1888298099054500,1.2266337687775200
466,2015/12/01,1.2572941236782400,1.1909884955813800,1.1769575168732100,1.1924198324792600,1.2265759478242200
467,2015/12/02,1.2542240530824900,1.1886664797620300,1.1755842445973500,1.1955409797719800,1.2245123831213600
468,2015/12/03,1.2553443619137800,1.1886404869711800,1.1780876901414800,1.1954738052004100,1.2253005192226300
469,2015/12/04,1.2547073889207600,1.1867615194158000,1.1749989616048500,1.194170940552460,1.2238982819303300
470,2015/12/07,1.25375588891596,1.1885606357073200,1.1787155087033400,1.2006811467463800,1.2251053768505900
471,2015/12/08,1.2564427843881100,1.18474280052859,1.1890256902403100,1.190699650010340,1.2253232856102700
472,2015/12/09,1.2556178110716200,1.186262767871050,1.1863995938708700,1.1872051982315800,1.2248414526055700
473,2015/12/10,1.2561771703449800,1.183306701866320,1.1893171098190600,1.189695727951530,1.224659771382120
474,2015/12/11,1.2527819499272500,1.1893695008896400,1.191785455737260,1.1877775737052800,1.2252877740802500
475,2015/12/14,1.251365451429890,1.196713557614440,1.1922018243477200,1.1864069288161100,1.2270669460271500
476,2015/12/15,1.2493697535955000,1.195834600745510,1.1876029786486000,1.1877285398080800,1.225455033462250
