index,FINAL
2020-01-01,
2020-01-02,-50.69999999999982
2020-01-03,107.69999999999982
2020-01-04,84.19999999999982
2020-01-05,84.60000000000036
2020-01-06,118.0
2020-01-07,336.1999999999998
2020-01-08,428.40000000000055
2020-01-09,-375.3000000000002
2020-01-10,-231.19999999999982
2020-01-11,355.5
2020-01-12,74.79999999999927
2020-01-13,-5.0
2020-01-14,382.8000000000011
2020-01-15,125.5
2020-01-16,37.79999999999927
2020-01-17,264.0
2020-01-18,-75.5
2020-01-19,248.5
2020-01-20,-466.2000000000007
2020-01-21,14.0
2020-01-22,21.600000000000364
2020-01-23,-166.5
2020-01-24,-183.89999999999964
2020-01-25,33.79999999999927
2020-01-26,51.20000000000073
2020-01-27,194.0
2020-01-28,388.39999999999964
2020-01-29,385.60000000000036
2020-01-30,-9.899999999999636
2020-01-31,5.600000000000364
2020-02-01,10.0
2020-02-02,-25.5
2020-02-03,15.0
2020-02-04,-132.0
2020-02-05,11.799999999999272
2020-02-06,392.5
2020-02-07,124.39999999999964
2020-02-08,39.80000000000109
2020-02-09,307.6999999999989
2020-02-10,-195.29999999999927
2020-02-11,-131.89999999999964
2020-02-12,502.89999999999964
2020-02-13,-21.600000000000364
2020-02-14,-101.89999999999964
2020-02-15,83.10000000000036
2020-02-16,-265.7000000000007
2020-02-17,-188.60000000000036
2020-02-18,-51.600000000000364
2020-02-19,413.8000000000011
2020-02-20,-579.6000000000004
2020-02-21,55.899999999999636
2020-02-22,-4.5
2020-02-23,249.89999999999964
2020-02-24,-133.09999999999854
2020-02-25,-200.90000000000146
2020-02-26,-356.39999999999964
2020-02-27,-411.39999999999964
2020-02-28,-77.5
2020-02-29,38.5
2020-03-01,-213.70000000000073
2020-03-02,130.5
2020-03-03,114.20000000000073
2020-03-04,37.5
2020-03-05,104.60000000000036
2020-03-06,193.39999999999964
2020-03-07,-9.600000000000364
2020-03-08,-379.5
2020-03-09,-755.5999999999995
2020-03-10,-64.40000000000055
2020-03-11,-80.69999999999982
2020-03-12,-445.3000000000002
2020-03-13,-2129.7999999999993
2020-03-14,105.19999999999982
2020-03-15,-122.60000000000036
2020-03-16,-326.89999999999964
2020-03-17,377.0
2020-03-18,-115.80000000000018
2020-03-19,239.89999999999964
2020-03-20,1193.1000000000004
2020-03-21,-487.3000000000002
2020-03-22,127.30000000000018
2020-03-23,-471.5
2020-03-24,943.1000000000004
2020-03-25,68.39999999999964
2020-03-26,-165.5
2020-03-27,60.80000000000018
2020-03-28,-420.8000000000002
2020-03-29,-124.60000000000036
2020-03-30,136.5
2020-03-31,225.10000000000036
2020-04-01,-184.19999999999982
2020-04-02,340.09999999999945
2020-04-03,277.2000000000007
2020-04-04,-145.80000000000018
2020-04-05,-2.199999999999818
2020-04-06,264.6999999999998
2020-04-07,314.8000000000002
2020-04-08,-64.10000000000036
2020-04-09,38.399999999999636
2020-04-10,-409.1999999999998
2020-04-11,-43.69999999999982
2020-04-12,-49.899999999999636
2020-04-13,-125.60000000000036
2020-04-14,81.30000000000018
2020-04-15,63.30000000000018
2020-04-16,200.59999999999945
2020-04-17,13.5
2020-04-18,28.400000000000546
2020-04-19,57.399999999999636
2020-04-20,3.5
2020-04-21,-290.39999999999964
2020-04-22,85.29999999999927
2020-04-23,132.70000000000073
2020-04-24,474.2999999999993
2020-04-25,-2.199999999999818
2020-04-26,1.800000000000182
2020-04-27,149.60000000000036
2020-04-28,-14.700000000000728
2020-04-29,255.30000000000018
2020-04-30,1180.8000000000002
2020-05-01,-325.39999999999964
2020-05-02,-20.200000000000728
2020-05-03,255.60000000000036
2020-05-04,-339.60000000000036
2020-05-05,341.8000000000011
2020-05-06,9.299999999999272
2020-05-07,293.60000000000036
2020-05-08,521.3999999999996
2020-05-09,-175.79999999999927
2020-05-10,-871.8000000000011
2020-05-11,-176.39999999999964
2020-05-12,112.20000000000073
2020-05-13,158.09999999999854
2020-05-14,703.2000000000007
2020-05-15,-0.3999999999996362
2020-05-16,-184.39999999999964
2020-05-17,67.59999999999854
2020-05-18,97.60000000000036
2020-05-19,215.70000000000073
2020-05-20,-21.600000000000364
2020-05-21,-407.0
2020-05-22,-284.7000000000007
2020-05-23,97.10000000000036
2020-05-24,71.70000000000073
2020-05-25,-438.5
2020-05-26,141.10000000000036
2020-05-27,-35.900000000001455
2020-05-28,261.7000000000007
2020-05-29,260.10000000000036
2020-05-30,83.5
2020-05-31,8.5
2020-06-01,-0.3999999999996362
2020-06-02,565.8999999999996
2020-06-03,-600.1000000000004
2020-06-04,133.70000000000073
2020-06-05,194.39999999999964
2020-06-06,-229.3000000000011
2020-06-07,58.100000000000364
2020-06-08,26.100000000000364
2020-06-09,-4.5
2020-06-10,56.5
2020-06-11,66.10000000000036
2020-06-12,-336.5
2020-06-13,-31.200000000000728
2020-06-14,-7.399999999999636
2020-06-15,-291.7000000000007
2020-06-16,353.60000000000036
2020-06-17,3.100000000000364
2020-06-18,-59.29999999999927
2020-06-19,-125.30000000000109
2020-06-20,-24.600000000000364
2020-06-21,77.70000000000073
2020-06-22,64.20000000000073
2020-06-23,186.0
2020-06-24,-95.70000000000073
2020-06-25,-221.20000000000073
2020-06-26,-162.5
2020-06-27,28.600000000000364
2020-06-28,-114.89999999999964
2020-06-29,41.79999999999927
2020-06-30,41.80000000000109
2020-07-01,37.600000000000364
2020-07-02,40.099999999998545
2020-07-03,-110.69999999999891
2020-07-04,-21.399999999999636
2020-07-05,-8.5
2020-07-06,123.39999999999964
2020-07-07,72.10000000000036
2020-07-08,15.599999999998545
