index,FINAL
2020-08-02,
2020-08-03,
2020-08-04,
2020-08-05,
2020-08-06,
2020-08-07,
2020-08-08,
2020-08-09,
2020-08-10,
2020-08-11,188.09726707071258
2020-08-12,203.8081473906282
2020-08-13,203.2227023026692
2020-08-14,208.5236016008078
2020-08-15,213.73437482177465
2020-08-16,214.64096262595913
2020-08-17,216.66557134032422
2020-08-18,211.0086130402864
2020-08-19,192.67130463275373
2020-08-20,204.996675627619
2020-08-21,202.83278174035354
2020-08-22,195.05511687586116
2020-08-23,200.65031311383743
2020-08-24,205.31662378094902
2020-08-25,207.11279443564564
2020-08-26,207.4234511824725
2020-08-27,243.3985093395556
2020-08-28,240.06952127258307
2020-08-29,238.80606839606975
2020-08-30,257.88866802538683
2020-08-31,256.50389132812154
2020-09-01,261.9100767110991
2020-09-02,259.28745032858416
2020-09-03,256.04008029472476
2020-09-04,195.52562192137688
2020-09-05,203.5304314150594
2020-09-06,196.86051154422847
2020-09-07,202.0635198386751
2020-09-08,204.24498969593728
2020-09-09,209.04243706023837
2020-09-10,206.6046185805226
2020-09-11,221.83795783573368
2020-09-12,222.347206195956
2020-09-13,238.84126934420527
2020-09-14,235.94329955031907
2020-09-15,246.71108442049743
2020-09-16,257.33801906633244
2020-09-17,254.03417688562183
2020-09-18,257.8102575094476
2020-09-19,259.23537368200687
2020-09-20,264.80293008040707
2020-09-21,266.66122743254107
2020-09-22,250.80338671639927
2020-09-23,258.89188344607584
2020-09-24,257.6056944721091
2020-09-25,254.628868086507
2020-09-26,251.12736320251838
2020-09-27,247.25099559953088
2020-09-28,254.45933016486563
2020-09-29,408.4570534206138
2020-09-30,420.2923199042903
2020-10-01,441.18477611581585
2020-10-02,376.2720527400908
2020-10-03,379.7395743441293
2020-10-04,375.3797488645702
2020-10-05,379.8946557559566
2020-10-06,376.8828452680457
2020-10-07,372.2310875780651
2020-10-08,381.0767919834568
2020-10-09,381.0476956957584
2020-10-10,377.2958531671823
2020-10-11,378.4818621554999
2020-10-12,378.0932492313229
2020-10-13,379.1178202190448
2020-10-14,380.200128291585
2020-10-15,371.34329746249784
2020-10-16,374.737251286397
2020-10-17,464.51956731071795
2020-10-18,464.765021717384
2020-10-19,461.3124483803376
2020-10-20,485.209969031181
2020-10-21,517.2567761964173
2020-10-22,498.163993078028
2020-10-23,492.63458927334256
2020-10-24,472.0614593191157
2020-10-25,485.01070295400865
2020-10-26,387.3025790575911
2020-10-27,346.62724873569704
2020-10-28,361.5766784385542
2020-10-29,347.3901722201079
2020-10-30,343.0410208637287
2020-10-31,345.71040528495587
2020-11-01,343.51922962232584
2020-11-02,337.4822610644162
2020-11-03,346.28616224706167
2020-11-04,363.89100048169087
2020-11-05,359.6096306593401
2020-11-06,323.0310070467383
2020-11-07,304.96261200667453
2020-11-08,287.0037461061357
2020-11-09,290.8365431372223
2020-11-10,280.5457501046424
2020-11-11,270.92357493260795
2020-11-12,263.6565863623055
2020-11-13,270.5418429626898
2020-11-14,256.9619181067891
2020-11-15,264.32746143442955
2020-11-16,264.98709236594055
2020-11-17,249.68251407541288
2020-11-18,256.1104482857484
2020-11-19,255.0195850990755
2020-11-20,284.3716381862079
2020-11-21,260.2567599491423
2020-11-22,223.98133655935385
2020-11-23,246.43514794064032
2020-11-24,139.40440826713353
2020-11-25,110.0010557516708
2020-11-26,54.29121513251881
2020-11-27,73.20497125200183
2020-11-28,76.41174372873608
2020-11-29,71.18406759732952
2020-11-30,72.10395597291263
2020-12-01,72.96179643503255
2020-12-02,71.2747590803141
2020-12-03,73.3019296848277
2020-12-04,71.47838774330756
2020-12-05,72.6734273909345
2020-12-06,72.32327643915802
2020-12-07,71.74777127657003
2020-12-08,70.38286602977914
2020-12-09,66.27033451323696
2020-12-10,70.65654665203556
2020-12-11,69.93654699029236
2020-12-12,72.58455678369069
2020-12-13,72.13614013410746
2020-12-14,71.41436842473688
2020-12-15,69.93351755627603
2020-12-16,71.63698637636894
2020-12-17,73.63093311907883
2020-12-18,68.83280526052678
2020-12-19,87.29728140663218
2020-12-20,83.97556577127229
2020-12-21,87.23497967091625
2020-12-22,58.42153890352982
2020-12-23,64.09768656266482
2020-12-24,62.23865988582141
2020-12-25,64.29509599855999
2020-12-26,61.43754819013024
2020-12-27,61.66651779615598
2020-12-28,60.92405389925058
2020-12-29,57.97722943329104
2020-12-30,62.32634734358332
2020-12-31,60.06216519531851
2021-01-01,62.990264719829135
2021-01-02,55.01514460490204
2021-01-03,24.715245501967487
2021-01-04,12.512695239634052
2021-01-05,14.719254000338994
2021-01-06,17.948104681901405
2021-01-07,15.915003700180273
2021-01-08,14.82164696846876
2021-01-09,16.743744767240592
2021-01-10,16.200607302963288
2021-01-11,13.833470159775349
2021-01-12,17.779957667407157
2021-01-13,15.180559411922424
2021-01-14,15.87016369291754
2021-01-15,15.068660935365898
2021-01-16,16.76104962181418
2021-01-17,14.567262548942008
2021-01-18,15.401268784876947
2021-01-19,15.851335580278516
2021-01-20,14.963684270820309
2021-01-21,15.215801547096529
2021-01-22,15.299552942283446
2021-01-23,15.618635759783572
2021-01-24,15.395590524344046
2021-01-25,15.194401277312073
2021-01-26,14.474992405762304
2021-01-27,15.341304738690704
2021-01-28,28.522522144632052
2021-01-29,7.126678568520948
2021-01-30,1.5365406503731454
2021-01-31,2.386093335343818
2021-02-01,3.4872755081038553
2021-02-02,2.11438178953737
2021-02-03,2.670950277999848
2021-02-04,3.5477002597493024
2021-02-05,2.34375970247928
2021-02-06,2.5624216875514603
2021-02-07,2.7660079461000517
