index,0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-11,4.252744463397567
2020-01-12,5.062401791691283
2020-01-13,5.484541179659689
2020-01-14,7.101088721580597
2020-01-15,8.963562712215372
2020-01-16,10.264869033483068
2020-01-17,12.201909965494721
2020-01-18,12.745337912970854
2020-01-19,14.276045063685702
2020-01-20,10.521940852545123
2020-01-21,9.34312634255772
2020-01-22,8.478379882408772
2020-01-23,6.671817853933102
2020-01-24,4.34349641427679
2020-01-25,2.968163348037253
2020-01-26,2.2629099402918462
2020-01-27,2.78807892851959
2020-01-28,5.045271830712383
2020-01-29,8.265949019107849
2020-01-30,10.20548364366313
2020-01-31,11.260652263897397
2020-02-01,12.040744002602505
2020-02-02,12.59511617192379
2020-02-03,13.345323888455866
2020-02-04,12.295221873679695
2020-02-05,11.723895162832374
2020-02-06,12.534235758966313
2020-02-07,14.013814153996133
2020-02-08,15.74744298050526
2020-02-09,17.49535331617295
2020-02-10,16.746822968045993
2020-02-11,15.53413927460169
2020-02-12,15.993422286522065
2020-02-13,16.899692291616034
2020-02-14,18.421229254165738
2020-02-15,18.1609790835362
2020-02-16,14.950848433032027
2020-02-17,11.865791639018607
2020-02-18,9.501992074754922
2020-02-19,9.649539846324004
2020-02-20,5.412849714948473
2020-02-21,3.750335939683697
2020-02-22,2.634690552585397
2020-02-23,3.200018993862216
2020-02-24,2.667448534417826
2020-02-25,1.1257178789598838
2020-02-26,-1.7721067814528935
2020-02-27,-5.492878267917672
2020-02-28,-8.25466737425423
2020-02-29,-9.710691736770459
2020-03-01,-11.387963541826203
2020-03-02,-12.228800007247504
2020-03-03,-11.538922000310853
2020-03-04,-10.616925096493933
2020-03-05,-9.546660209807941
2020-03-06,-7.245752606785322
2020-03-07,-5.707005560701123
2020-03-08,-7.084885732815067
2020-03-09,-10.191218578400512
2020-03-10,-12.994109629135059
2020-03-11,-15.079064308389988
2020-03-12,-17.766276438624086
2020-03-13,-16.491528247914584
2020-03-14,-20.0
2020-03-15,-20.0
2020-03-16,-20.0
2020-03-17,-20.0
2020-03-18,-20.0
2020-03-19,-20.0
2020-03-20,-15.350767635353597
2020-03-21,-13.321117112824556
2020-03-22,-11.454682797779682
2020-03-23,-11.05868091070065
2020-03-24,-7.795273530885756
2020-03-25,-5.796842771002569
2020-03-26,-4.72050195598939
2020-03-27,-3.774381700795441
2020-03-28,-3.9739436372663595
2020-03-29,-4.302474577440145
2020-03-30,-4.113426480614427
2020-03-31,-3.3991295176547363
2020-04-01,-3.2600758177082496
2020-04-02,-2.332124378497054
2020-04-03,-1.1016610772505862
2020-04-04,-0.5592612462690584
2020-04-05,-0.19537651265569492
2020-04-06,0.6409235596715485
2020-04-07,2.825041498576253
2020-04-08,3.758472319719129
2020-04-09,4.443655198236778
2020-04-10,3.3659105050166933
2020-04-11,2.490811092998362
2020-04-12,1.6710189566689897
2020-04-13,0.6648207084398592
2020-04-14,0.3326028734722407
2020-04-15,0.27824423869430304
2020-04-16,1.1255863872434606
2020-04-17,1.8407921845115491
2020-04-18,3.215678769149997
2020-04-19,3.9830201104054836
2020-04-20,4.497868320379251
2020-04-21,2.6093673660161913
2020-04-22,2.2066597802625765
2020-04-23,2.6728083683124484
2020-04-24,5.712170595761744
2020-04-25,7.847517459547054
2020-04-26,9.277455025234836
2020-04-27,11.362080354735765
2020-04-28,12.521708802462852
2020-04-29,14.483864303688192
2020-04-30,15.047395724829805
2020-05-01,16.631262954661768
2020-05-02,17.747100299742065
2020-05-03,18.97369916256271
2020-05-04,17.252970045411057
2020-05-05,18.272549297823705
2020-05-06,18.205115110506245
2020-05-07,18.929773062563665
2020-05-08,20.0
2020-05-09,20.0
2020-05-10,14.136072834020814
2020-05-11,10.91212190965881
2020-05-12,9.005180289741782
2020-05-13,8.09866184126724
2020-05-14,9.29344625522291
2020-05-15,10.145790432705624
2020-05-16,9.953328461565734
2020-05-17,9.761380515956438
2020-05-18,9.744733764792214
2020-05-19,10.42840041566542
2020-05-20,10.441496352212653
2020-05-21,8.533793308617874
2020-05-22,6.256562738495832
2020-05-23,5.022973740680423
2020-05-24,4.3537109051792555
2020-05-25,2.804435135981085
2020-05-26,1.750528403198077
2020-05-27,0.8441301596569788
2020-05-28,1.278523225777564
2020-05-29,2.6133292561392736
2020-05-30,3.833236586054442
2020-05-31,4.548376977490567
2020-06-01,4.99398957110777
2020-06-02,7.432451496530663
2020-06-03,5.99297300221054
2020-06-04,6.778046366732856
2020-06-05,7.3683281564512875
2020-06-06,6.3837704375769935
2020-06-07,5.962281173060223
2020-06-08,6.476904646210065
2020-06-09,6.071928230313893
2020-06-10,6.033466602534763
2020-06-11,6.175065091337023
2020-06-12,4.189354266892443
2020-06-13,2.814124318902222
2020-06-14,1.7625259718428559
2020-06-15,-0.5022086247924231
2020-06-16,-0.11618259291077783
2020-06-17,0.15242635415136502
2020-06-18,0.011893422170973871
2020-06-19,-0.7945831975714829
2020-06-20,-1.4537947229356023
2020-06-21,-1.4086314187272222
2020-06-22,-1.0058693006189818
2020-06-23,0.39060974964053663
2020-06-24,0.7431625973320134
2020-06-25,-0.33698048143135456
2020-06-26,-1.9507480342631673
2020-06-27,-3.293951668100748
2020-06-28,-5.758983365903677
2020-06-29,-6.491373125378907
2020-06-30,-6.662304439432388
2020-07-01,-6.35707000260602
2020-07-02,-5.488945097378205
