,date,PRICE
1326,2019-02-01,6530.0
1327,2019-02-04,6530.0
1328,2019-02-05,6530.0
1329,2019-02-06,6530.0
1330,2019-02-07,6530.0
1331,2019-02-08,6530.0
1332,2019-02-11,6545.0
1333,2019-02-12,6515.0
1334,2019-02-13,6485.0
1335,2019-02-14,6410.0
1336,2019-02-15,6465.0
1337,2019-02-18,6435.0
1338,2019-02-19,6400.0
1339,2019-02-20,6440.0
1340,2019-02-21,6465.0
1341,2019-02-22,6440.0
1342,2019-02-25,6465.0
1343,2019-02-26,6430.0
1344,2019-02-27,6490.0
1345,2019-02-28,6455.0
1346,2019-03-01,6430.0
1347,2019-03-04,6490.0
1348,2019-03-05,6500.0
1349,2019-03-06,6515.0
1350,2019-03-07,6585.0
1351,2019-03-08,6560.0
1352,2019-03-11,6550.0
1353,2019-03-12,6515.0
1354,2019-03-13,6505.0
1355,2019-03-14,6530.0
1356,2019-03-15,6455.0
1357,2019-03-18,6400.0
1358,2019-03-19,6235.0
1359,2019-03-20,6265.0
1360,2019-03-21,6280.0
1361,2019-03-22,6320.0
1362,2019-03-25,6385.0
1363,2019-03-26,6450.0
1364,2019-03-27,6450.0
1365,2019-03-28,6490.0
1366,2019-03-29,6515.0
1367,2019-04-01,6550.0
1368,2019-04-02,6545.0
1369,2019-04-03,6540.0
1370,2019-04-04,6700.0
1371,2019-04-05,6700.0
1372,2019-04-08,6750.0
1373,2019-04-09,6885.0
1374,2019-04-10,6820.0
1375,2019-04-11,6825.0
1376,2019-04-12,6890.0
1377,2019-04-15,6825.0
1378,2019-04-16,6795.0
1379,2019-04-17,6810.0
1380,2019-04-18,6810.0
1381,2019-04-19,6755.0
1382,2019-04-22,6790.0
1383,2019-04-23,6830.0
1384,2019-04-24,6805.0
1385,2019-04-25,6965.0
1386,2019-04-26,6940.0
1387,2019-04-29,6930.0
1388,2019-04-30,6920.0
1389,2019-05-01,6920.0
1390,2019-05-02,6920.0
1391,2019-05-03,6920.0
1392,2019-05-06,7045.0
1393,2019-05-07,7115.0
1394,2019-05-08,7085.0
1395,2019-05-09,7055.0
1396,2019-05-10,6925.0
1397,2019-05-13,6985.0
1398,2019-05-14,6855.0
1399,2019-05-15,6870.0
1400,2019-05-16,6920.0
1401,2019-05-17,6965.0
1402,2019-05-20,6875.0
1403,2019-05-21,6855.0
1404,2019-05-22,6945.0
1405,2019-05-23,6890.0
1406,2019-05-24,6810.0
1407,2019-05-27,6850.0
1408,2019-05-28,6790.0
1409,2019-05-29,6825.0
1410,2019-05-30,6825.0
1411,2019-05-31,6860.0
1412,2019-06-03,6785.0
1413,2019-06-04,6780.0
1414,2019-06-05,6665.0
1415,2019-06-06,6595.0
1416,2019-06-07,6595.0
1417,2019-06-10,6685.0
1418,2019-06-11,6600.0
1419,2019-06-12,6695.0
1420,2019-06-13,6650.0
1421,2019-06-14,6690.0
1422,2019-06-17,6670.0
1423,2019-06-18,6655.0
1424,2019-06-19,6665.0
1425,2019-06-20,6750.0
1426,2019-06-21,6780.0
1427,2019-06-24,6785.0
1428,2019-06-25,6880.0
1429,2019-06-26,6860.0
1430,2019-06-27,6875.0
1431,2019-06-28,6815.0
1432,2019-07-01,6770.0
1433,2019-07-02,6860.0
1434,2019-07-03,6925.0
1435,2019-07-04,6930.0
1436,2019-07-05,6950.0
1437,2019-07-08,6880.0
1438,2019-07-09,6900.0
1439,2019-07-10,6865.0
1440,2019-07-11,6865.0
1441,2019-07-12,6880.0
1442,2019-07-15,6805.0
1443,2019-07-16,6855.0
1444,2019-07-17,6835.0
1445,2019-07-18,6855.0
1446,2019-07-19,6830.0
1447,2019-07-22,6805.0
1448,2019-07-23,6850.0
1449,2019-07-24,6875.0
1450,2019-07-25,6865.0
1451,2019-07-26,6825.0
1452,2019-07-29,6800.0
1453,2019-07-30,6800.0
1454,2019-07-31,6805.0
1455,2019-08-01,6760.0
1456,2019-08-02,6810.0
1457,2019-08-05,6740.0
1458,2019-08-06,6690.0
1459,2019-08-07,6655.0
1460,2019-08-08,6690.0
1461,2019-08-09,6750.0
1462,2019-08-12,6835.0
1463,2019-08-13,6635.0
1464,2019-08-14,6610.0
1465,2019-08-15,6645.0
1466,2019-08-16,6665.0
1467,2019-08-19,6630.0
1468,2019-08-20,6670.0
1469,2019-08-21,6665.0
1470,2019-08-22,6670.0
1471,2019-08-23,6595.0
1472,2019-08-26,6490.0
1473,2019-08-27,6490.0
1474,2019-08-28,6460.0
1475,2019-08-29,6420.0
1476,2019-08-30,6355.0
1477,2019-09-02,6380.0
1478,2019-09-03,6450.0
1479,2019-09-04,6435.0
1480,2019-09-05,6475.0
1481,2019-09-06,6445.0
1482,2019-09-09,6455.0
1483,2019-09-10,6540.0
1484,2019-09-11,6510.0
1485,2019-09-12,6505.0
1486,2019-09-13,6505.0
1487,2019-09-16,6565.0
1488,2019-09-17,6635.0
1489,2019-09-18,6640.0
1490,2019-09-19,6605.0
1491,2019-09-20,6520.0
1492,2019-09-23,6505.0
1493,2019-09-24,6525.0
1494,2019-09-25,6495.0
1495,2019-09-26,6440.0
1496,2019-09-27,6420.0
1497,2019-09-30,6415.0
1498,2019-10-01,6415.0
1499,2019-10-02,6415.0
1500,2019-10-03,6415.0
1501,2019-10-04,6415.0
1502,2019-10-07,6415.0
1503,2019-10-08,6450.0
1504,2019-10-09,6410.0
1505,2019-10-10,6395.0
1506,2019-10-11,6415.0
1507,2019-10-14,6445.0
1508,2019-10-15,6430.0
1509,2019-10-16,6395.0
1510,2019-10-17,6335.0
1511,2019-10-18,6340.0
1512,2019-10-21,6355.0
1513,2019-10-22,6320.0
1514,2019-10-23,6330.0
1515,2019-10-24,6345.0
1516,2019-10-25,6350.0
1517,2019-10-28,6340.0
1518,2019-10-29,6400.0
1519,2019-10-30,6395.0
1520,2019-10-31,6360.0
1521,2019-11-01,6395.0
1522,2019-11-04,6440.0
1523,2019-11-05,6480.0
1524,2019-11-06,6480.0
1525,2019-11-07,6460.0
1526,2019-11-08,6440.0
1527,2019-11-11,6435.0
1528,2019-11-12,6485.0
1529,2019-11-13,6520.0
1530,2019-11-14,6545.0
1531,2019-11-15,6595.0
1532,2019-11-18,6615.0
1533,2019-11-19,6525.0
1534,2019-11-20,6555.0
1535,2019-11-21,6600.0
1536,2019-11-22,6595.0
1537,2019-11-25,6600.0
1538,2019-11-26,6665.0
1539,2019-11-27,6680.0
1540,2019-11-28,6700.0
1541,2019-11-29,6830.0
1542,2019-12-02,6880.0
1543,2019-12-03,6910.0
1544,2019-12-04,6800.0
1545,2019-12-05,6685.0
1546,2019-12-06,6700.0
1547,2019-12-09,6725.0
1548,2019-12-10,6585.0
1549,2019-12-11,6580.0
1550,2019-12-12,6635.0
1551,2019-12-13,6540.0
1552,2019-12-16,6555.0
1553,2019-12-17,6595.0
1554,2019-12-18,6560.0
1555,2019-12-19,6570.0
1556,2019-12-20,6615.0
1557,2019-12-23,6605.0
1558,2019-12-24,6500.0
1559,2019-12-25,6535.0
1560,2019-12-26,6495.0
1561,2019-12-27,6515.0
1562,2019-12-30,6505.0
1563,2019-12-31,6540.0
1564,2020-01-01,6540.0
1565,2020-01-02,6520.0
1566,2020-01-03,6500.0
1567,2020-01-06,6495.0
1568,2020-01-07,6540.0
1569,2020-01-08,6515.0
1570,2020-01-09,6550.0
1571,2020-01-10,6515.0
1572,2020-01-13,6620.0
1573,2020-01-14,6530.0
1574,2020-01-15,6490.0
1575,2020-01-16,6485.0
1576,2020-01-17,6485.0
1577,2020-01-20,6480.0
1578,2020-01-21,6470.0
1579,2020-01-22,6475.0
1580,2020-01-23,6475.0
1581,2020-01-24,6475.0
1582,2020-01-27,6475.0
1583,2020-01-28,6475.0
1584,2020-01-29,6475.0
1585,2020-01-30,6475.0
1586,2020-01-31,6475.0
1587,2020-02-03,6165.0
1588,2020-02-04,6130.0
1589,2020-02-05,6185.0
1590,2020-02-06,6225.0
1591,2020-02-07,6240.0
1592,2020-02-10,6215.0
1593,2020-02-11,6240.0
1594,2020-02-12,6285.0
1595,2020-02-13,6290.0
1596,2020-02-14,6285.0
1597,2020-02-17,6305.0
1598,2020-02-18,6315.0
1599,2020-02-19,6290.0
1600,2020-02-20,6275.0
1601,2020-02-21,6305.0
1602,2020-02-24,6320.0
1603,2020-02-25,6305.0
1604,2020-02-26,6320.0
1605,2020-02-27,6315.0
1606,2020-02-28,6280.0
1607,2020-03-02,6210.0
1608,2020-03-03,6285.0
1609,2020-03-04,6270.0
1610,2020-03-05,6275.0
1611,2020-03-06,6250.0
1612,2020-03-09,6025.0
1613,2020-03-10,6080.0
1614,2020-03-11,6190.0
1615,2020-03-12,6210.0
1616,2020-03-13,6185.0
1617,2020-03-16,6225.0
1618,2020-03-17,6170.0
1619,2020-03-18,6150.0
1620,2020-03-19,6030.0
1621,2020-03-20,5995.0
1622,2020-03-23,5875.0
1623,2020-03-24,5890.0
1624,2020-03-25,5720.0
1625,2020-03-26,5660.0
1626,2020-03-27,5500.0
1627,2020-03-30,5310.0
1628,2020-03-31,5150.0
1629,2020-04-01,5005.0
1630,2020-04-02,5135.0
1631,2020-04-03,5260.0
1632,2020-04-06,5260.0
1633,2020-04-07,5405.0
1634,2020-04-08,5450.0
1635,2020-04-09,5475.0
1636,2020-04-10,5340.0
1637,2020-04-13,5520.0
1638,2020-04-14,5505.0
1639,2020-04-15,5380.0
1640,2020-04-16,5405.0
1641,2020-04-17,5410.0
1642,2020-04-20,5420.0
1643,2020-04-21,5355.0
1644,2020-04-22,5250.0
1645,2020-04-23,5320.0
1646,2020-04-24,5350.0
1647,2020-04-27,5355.0
1648,2020-04-28,5375.0
1649,2020-04-29,5430.0
1650,2020-04-30,5500.0
1651,2020-05-01,5500.0
1652,2020-05-04,5500.0
1653,2020-05-05,5500.0
1654,2020-05-06,5615.0
1655,2020-05-07,5675.0
1656,2020-05-08,5705.0
1657,2020-05-11,5765.0
1658,2020-05-12,5765.0
1659,2020-05-13,5690.0
1660,2020-05-14,5705.0
1661,2020-05-15,5720.0
1662,2020-05-18,5820.0
1663,2020-05-19,5910.0
1664,2020-05-20,5915.0
1665,2020-05-21,5975.0
1666,2020-05-22,6060.0
1667,2020-05-25,6035.0
1668,2020-05-26,6070.0
1669,2020-05-27,6090.0
1670,2020-05-28,6080.0
1671,2020-05-29,6035.0
1672,2020-06-01,6055.0
1673,2020-06-02,6210.0
1674,2020-06-03,6330.0
1675,2020-06-04,6280.0
1676,2020-06-05,6245.0
1677,2020-06-08,6310.0
1678,2020-06-09,6310.0
1679,2020-06-10,6300.0
1680,2020-06-11,6320.0
1681,2020-06-12,6230.0
1682,2020-06-15,6340.0
1683,2020-06-16,6290.0
1684,2020-06-17,6350.0
1685,2020-06-18,6330.0
1686,2020-06-19,6250.0
1687,2020-06-22,6235.0
1688,2020-06-23,6190.0
1689,2020-06-24,6180.0
1690,2020-06-25,6180.0
1691,2020-06-26,6180.0
1692,2020-06-29,6140.0
1693,2020-06-30,6135.0
1694,2020-07-01,6165.0
1695,2020-07-02,6170.0
1696,2020-07-03,6275.0
1697,2020-07-06,6315.0
1698,2020-07-07,6390.0
1699,2020-07-08,6530.0
1700,2020-07-09,6525.0
1701,2020-07-10,6575.0
1702,2020-07-13,6560.0
1703,2020-07-14,6705.0
1704,2020-07-15,6670.0
1705,2020-07-16,6605.0
1706,2020-07-17,6535.0
1707,2020-07-20,6510.0
1708,2020-07-21,6600.0
1709,2020-07-22,6620.0
1710,2020-07-23,6545.0
1711,2020-07-24,6540.0
1712,2020-07-27,6430.0
1713,2020-07-28,6510.0
1714,2020-07-29,6530.0
1715,2020-07-30,6525.0
1716,2020-07-31,6605.0
1717,2020-08-03,6610.0
1718,2020-08-04,6705.0
1719,2020-08-05,6680.0
1720,2020-08-06,6750.0
1721,2020-08-07,6635.0
1722,2020-08-10,6595.0
1723,2020-08-11,6510.0
1724,2020-08-12,6510.0
1725,2020-08-13,6520.0
1726,2020-08-14,6500.0
1727,2020-08-17,6540.0
1728,2020-08-18,6565.0
1729,2020-08-19,6660.0
1730,2020-08-20,6640.0
1731,2020-08-21,6660.0
1732,2020-08-24,6600.0
1733,2020-08-25,6610.0
1734,2020-08-26,6630.0
1735,2020-08-27,6680.0
1736,2020-08-28,6645.0
1737,2020-08-31,6600.0
1738,2020-09-01,6660.0
1739,2020-09-02,6670.0
1740,2020-09-03,6710.0
1741,2020-09-04,6675.0
1742,2020-09-07,6620.0
1743,2020-09-08,6600.0
1744,2020-09-09,6535.0
1745,2020-09-10,6535.0
1746,2020-09-11,6625.0
1747,2020-09-14,6620.0
1748,2020-09-15,6540.0
1749,2020-09-16,6565.0
1750,2020-09-17,6605.0
1751,2020-09-18,6665.0
1752,2020-09-21,6660.0
1753,2020-09-22,6705.0
1754,2020-09-23,6650.0
1755,2020-09-24,6660.0
1756,2020-09-25,6540.0
1757,2020-09-28,6575.0
1758,2020-09-29,6585.0
1759,2020-09-30,6595.0
1760,2020-10-01,6595.0
1761,2020-10-02,6595.0
1762,2020-10-05,6595.0
1763,2020-10-06,6595.0
1764,2020-10-07,6595.0
1765,2020-10-08,6595.0
1766,2020-10-09,6650.0
1767,2020-10-12,6760.0
1768,2020-10-13,6865.0
1769,2020-10-14,6840.0
1770,2020-10-15,6895.0
1771,2020-10-16,6860.0
1772,2020-10-19,6860.0
1773,2020-10-20,6825.0
1774,2020-10-21,6805.0
1775,2020-10-22,6715.0
1776,2020-10-23,6715.0
1777,2020-10-26,6715.0
1778,2020-10-27,6780.0
1779,2020-10-28,6810.0
1780,2020-10-29,6880.0
1781,2020-10-30,6820.0
1782,2020-11-02,6945.0
1783,2020-11-03,7100.0
1784,2020-11-04,7150.0
1785,2020-11-05,7105.0
1786,2020-11-06,7080.0
1787,2020-11-09,7135.0
1788,2020-11-10,7350.0
1789,2020-11-11,7065.0
1790,2020-11-12,7060.0
1791,2020-11-13,7070.0
1792,2020-11-16,7335.0
1793,2020-11-17,7515.0
1794,2020-11-18,7530.0
1795,2020-11-19,7520.0
1796,2020-11-20,7440.0
1797,2020-11-23,7385.0
1798,2020-11-24,7485.0
1799,2020-11-25,7450.0
1800,2020-11-26,7340.0
1801,2020-11-27,7355.0
1802,2020-11-30,7585.0
1803,2020-12-01,7460.0
1804,2020-12-02,7790.0
1805,2020-12-03,7670.0
1806,2020-12-04,7730.0
1807,2020-12-07,7855.0
1808,2020-12-08,7940.0
1809,2020-12-09,7835.0
1810,2020-12-10,8120.0
1811,2020-12-11,8220.0
1812,2020-12-14,8385.0
1813,2020-12-15,7915.0
1814,2020-12-16,7860.0
1815,2020-12-17,7705.0
1816,2020-12-18,7485.0
1817,2020-12-21,7535.0
1818,2020-12-22,7590.0
1819,2020-12-23,7500.0
1820,2020-12-24,7480.0
1821,2020-12-25,7380.0
1822,2020-12-28,7210.0
1823,2020-12-29,7120.0
1824,2020-12-30,7100.0
1825,2020-12-31,7085.0
1826,2021-01-01,7085.0
1827,2021-01-04,7150.0
1828,2021-01-05,7220.0
1829,2021-01-06,7195.0
1830,2021-01-07,7180.0
1831,2021-01-08,7175.0
1832,2021-01-11,7000.0
1833,2021-01-12,6930.0
1834,2021-01-13,7010.0
1835,2021-01-14,7020.0
1836,2021-01-15,7000.0
1837,2021-01-18,7040.0
1838,2021-01-19,7170.0
1839,2021-01-20,7210.0
1840,2021-01-21,7205.0
1841,2021-01-22,7420.0
1842,2021-01-25,7395.0
1843,2021-01-26,7260.0
1844,2021-01-27,7285.0
1845,2021-01-28,7320.0
1846,2021-01-29,7410.0
1847,2021-02-01,7435.0
1848,2021-02-02,7300.0
1849,2021-02-03,7330.0
1850,2021-02-04,7455.0
1851,2021-02-05,7620.0
1852,2021-02-08,7630.0
1853,2021-02-09,7650.0
1854,2021-02-10,7705.0
1855,2021-02-11,7705.0
1856,2021-02-12,7705.0
1857,2021-02-15,7705.0
1858,2021-02-16,7705.0
1859,2021-02-17,7705.0
1860,2021-02-18,7895.0
1861,2021-02-19,7960.0
1862,2021-02-22,8225.0
1863,2021-02-23,8650.0
1864,2021-02-24,8610.0
1865,2021-02-25,8550.0
1866,2021-02-26,8480.0
1867,2021-03-01,8475.0
1868,2021-03-02,8300.0
1869,2021-03-03,8370.0
1870,2021-03-04,8545.0
1871,2021-03-05,8375.0
1872,2021-03-08,8465.0
1873,2021-03-09,8670.0
1874,2021-03-10,8650.0
1875,2021-03-11,8530.0
1876,2021-03-12,8730.0
1877,2021-03-15,8840.0
1878,2021-03-16,9150.0
1879,2021-03-17,9040.0
1880,2021-03-18,9025.0
1881,2021-03-19,8910.0
1882,2021-03-22,8805.0
1883,2021-03-23,8825.0
1884,2021-03-24,8600.0
1885,2021-03-25,8650.0
1886,2021-03-26,8695.0
1887,2021-03-29,8890.0
1888,2021-03-30,8830.0
1889,2021-03-31,8610.0
1890,2021-04-01,8530.0
1891,2021-04-02,8795.0
1892,2021-04-05,8795.0
1893,2021-04-06,8880.0
1894,2021-04-07,8925.0
1895,2021-04-08,8905.0
1896,2021-04-09,8860.0
1897,2021-04-12,8735.0
1898,2021-04-13,8645.0
1899,2021-04-14,8610.0
1900,2021-04-15,8640.0
1901,2021-04-16,8760.0
1902,2021-04-19,8820.0
1903,2021-04-20,8880.0
1904,2021-04-21,8845.0
1905,2021-04-22,8650.0
1906,2021-04-23,8925.0
1907,2021-04-26,9040.0
1908,2021-04-27,8870.0
1909,2021-04-28,8930.0
1910,2021-04-29,8985.0
1911,2021-04-30,8885.0
1912,2021-05-03,8885.0
1913,2021-05-04,8885.0
1914,2021-05-05,8885.0
1915,2021-05-06,8940.0
1916,2021-05-07,9120.0
1917,2021-05-10,9270.0
1918,2021-05-11,9345.0
1919,2021-05-12,9215.0
1920,2021-05-13,9240.0
1921,2021-05-14,9135.0
1922,2021-05-17,9130.0
1923,2021-05-18,9115.0
1924,2021-05-19,9235.0
1925,2021-05-20,9005.0
1926,2021-05-21,8790.0
1927,2021-05-24,8630.0
1928,2021-05-25,8640.0
1929,2021-05-26,8690.0
1930,2021-05-27,8600.0
1931,2021-05-28,8540.0
1932,2021-05-31,8600.0
1933,2021-06-01,8770.0
1934,2021-06-02,8935.0
1935,2021-06-03,8785.0
1936,2021-06-04,8785.0
1937,2021-06-07,8790.0
1938,2021-06-08,8580.0
1939,2021-06-09,8555.0
1940,2021-06-10,8795.0
1941,2021-06-11,8790.0
1942,2021-06-14,8790.0
1943,2021-06-15,8915.0
1944,2021-06-16,8805.0
1945,2021-06-17,8705.0
1946,2021-06-18,8560.0
1947,2021-06-21,8510.0
1948,2021-06-22,8380.0
1949,2021-06-23,8370.0
1950,2021-06-24,8515.0
1951,2021-06-25,8405.0
1952,2021-06-28,8540.0
1953,2021-06-29,8675.0
1954,2021-06-30,8695.0
1955,2021-07-01,8695.0
1956,2021-07-02,8740.0
1957,2021-07-05,8720.0
1958,2021-07-06,8850.0
1959,2021-07-07,8805.0
1960,2021-07-08,8740.0
1961,2021-07-09,8885.0
1962,2021-07-12,8950.0
1963,2021-07-13,8890.0
1964,2021-07-14,8890.0
1965,2021-07-15,8950.0
1966,2021-07-16,9120.0
1967,2021-07-19,9305.0
1968,2021-07-20,9300.0
1969,2021-07-21,9290.0
1970,2021-07-22,9140.0
1971,2021-07-23,9120.0
1972,2021-07-26,9205.0
1973,2021-07-27,9200.0
1974,2021-07-28,9090.0
1975,2021-07-29,9115.0
1976,2021-07-30,9130.0
1977,2021-08-02,9105.0
1978,2021-08-03,8935.0
1979,2021-08-04,8805.0
1980,2021-08-05,8940.0
1981,2021-08-06,9080.0
1982,2021-08-09,9120.0
1983,2021-08-10,9070.0
1984,2021-08-11,9205.0
1985,2021-08-12,9325.0
1986,2021-08-13,9320.0
1987,2021-08-16,9305.0
1988,2021-08-17,9305.0
1989,2021-08-18,9440.0
1990,2021-08-19,9310.0
1991,2021-08-20,9075.0
1992,2021-08-23,9115.0
1993,2021-08-24,9150.0
1994,2021-08-25,9205.0
1995,2021-08-26,9300.0
1996,2021-08-27,9175.0
1997,2021-08-30,9145.0
1998,2021-08-31,9300.0
1999,2021-09-01,9215.0
2000,2021-09-02,9190.0
2001,2021-09-03,9350.0
2002,2021-09-06,9420.0
2003,2021-09-07,9465.0
2004,2021-09-08,9675.0
2005,2021-09-09,9825.0
2006,2021-09-10,9885.0
2007,2021-09-13,9950.0
2008,2021-09-14,9810.0
2009,2021-09-15,9685.0
2010,2021-09-16,9990.0
2011,2021-09-17,10050.0
2012,2021-09-20,10050.0
2013,2021-09-21,10050.0
2014,2021-09-22,9995.0
2015,2021-09-23,10300.0
2016,2021-09-24,10600.0
2017,2021-09-27,10645.0
2018,2021-09-28,11340.0
2019,2021-09-29,11640.0
2020,2021-09-30,11890.0
2021,2021-10-01,11890.0
2022,2021-10-04,11890.0
2023,2021-10-05,11890.0
2024,2021-10-06,11890.0
2025,2021-10-07,11890.0
2026,2021-10-08,12500.0
2027,2021-10-11,12225.0
2028,2021-10-12,13100.0
2029,2021-10-13,13140.0
2030,2021-10-14,12010.0
2031,2021-10-15,11800.0
2032,2021-10-18,11645.0
2033,2021-10-19,11850.0
2034,2021-10-20,11665.0
2035,2021-10-21,10650.0
2036,2021-10-22,10200.0
2037,2021-10-25,10300.0
2038,2021-10-26,9910.0
2039,2021-10-27,9700.0
2040,2021-10-28,9075.0
2041,2021-10-29,9540.0
2042,2021-11-01,9065.0
2043,2021-11-02,9044.0
2044,2021-11-03,8673.0
2045,2021-11-04,8900.0
2046,2021-11-05,8250.0
2047,2021-11-08,8400.0
2048,2021-11-09,8530.0
2049,2021-11-10,8654.0
2050,2021-11-11,8900.0
2051,2021-11-12,9095.0
2052,2021-11-15,8673.0
2053,2021-11-16,8544.0
2054,2021-11-17,8369.0
2055,2021-11-18,8300.0
2056,2021-11-19,8433.0
2057,2021-11-22,8888.0
2058,2021-11-23,8765.0
2059,2021-11-24,8810.0
2060,2021-11-25,9050.0
2061,2021-11-26,9031.0
2062,2021-11-29,8585.0
2063,2021-11-30,8776.0
2064,2021-12-01,8555.0
2065,2021-12-02,8698.0
2066,2021-12-03,8306.0
2067,2021-12-06,8450.0
2068,2021-12-07,8571.0
2069,2021-12-08,8537.0
2070,2021-12-09,8295.0
2071,2021-12-10,8155.0
2072,2021-12-13,8157.0
2073,2021-12-14,8188.0
2074,2021-12-15,8258.0
2075,2021-12-16,8050.0
2076,2021-12-17,8124.0
2077,2021-12-20,8338.0
2078,2021-12-21,8280.0
2079,2021-12-22,8430.0
2080,2021-12-23,8350.0
2081,2021-12-24,8506.0
2082,2021-12-27,8500.0
2083,2021-12-28,8239.0
2084,2021-12-29,8500.0
2085,2021-12-30,8480.0
2086,2021-12-31,8492.0
2087,2022-01-03,8492.0
2088,2022-01-04,8345.0
2089,2022-01-05,8578.0
2090,2022-01-06,8425.0
2091,2022-01-07,8452.0
2092,2022-01-10,8490.0
2093,2022-01-11,8262.0
2094,2022-01-12,8399.0
2095,2022-01-13,8507.0
2096,2022-01-14,8501.0
2097,2022-01-17,8776.0
2098,2022-01-18,8565.0
2099,2022-01-19,8690.0
2100,2022-01-20,8726.0
2101,2022-01-21,8820.0
2102,2022-01-24,8856.0
2103,2022-01-25,8655.0
2104,2022-01-26,8696.0
2105,2022-01-27,8841.0
2106,2022-01-28,8866.0
2107,2022-01-31,8866.0
2108,2022-02-01,8866.0
2109,2022-02-02,8866.0
2110,2022-02-03,8866.0
2111,2022-02-04,8866.0
2112,2022-02-07,8850.0
2113,2022-02-08,9300.0
2114,2022-02-09,9205.0
2115,2022-02-10,9140.0
2116,2022-02-11,9500.0
2117,2022-02-14,9078.0
2118,2022-02-15,8905.0
2119,2022-02-16,8670.0
2120,2022-02-17,8780.0
2121,2022-02-18,8495.0
2122,2022-02-21,8608.0
2123,2022-02-22,8590.0
2124,2022-02-23,8500.0
2125,2022-02-24,8555.0
2126,2022-02-25,8623.0
2127,2022-02-28,8478.0
2128,2022-03-01,8534.0
2129,2022-03-02,8742.0
2130,2022-03-03,8930.0
2131,2022-03-04,9020.0
2132,2022-03-07,8959.0
2133,2022-03-08,9175.0
2134,2022-03-09,9200.0
2135,2022-03-10,9143.0
2136,2022-03-11,9175.0
2137,2022-03-14,9130.0
2138,2022-03-15,8976.0
2139,2022-03-16,8730.0
2140,2022-03-17,9000.0
2141,2022-03-18,9100.0
2142,2022-03-21,9021.0
2143,2022-03-22,8912.0
2144,2022-03-23,9050.0
2145,2022-03-24,9060.0
2146,2022-03-25,9060.0
2147,2022-03-28,9105.0
2148,2022-03-29,9248.0
2149,2022-03-30,9166.0
2150,2022-03-31,9319.0
2151,2022-04-01,9240.0
2152,2022-04-04,9240.0
2153,2022-04-05,9240.0
2154,2022-04-06,9452.0
2155,2022-04-07,9300.0
2156,2022-04-08,9252.0
2157,2022-04-11,9166.0
2158,2022-04-12,9075.0
2159,2022-04-13,9246.0
2160,2022-04-14,9121.0
2161,2022-04-15,9116.0
2162,2022-04-18,9050.0
2163,2022-04-19,9204.0
2164,2022-04-20,9050.0
2165,2022-04-21,9199.0
2166,2022-04-22,8988.0
2167,2022-04-25,8828.0
2168,2022-04-26,8499.0
2169,2022-04-27,8585.0
2170,2022-04-28,8671.0
2171,2022-04-29,8610.0
2172,2022-05-02,8610.0
2173,2022-05-03,8610.0
2174,2022-05-04,8610.0
2175,2022-05-05,8603.0
2176,2022-05-06,8745.0
2177,2022-05-09,8687.0
2178,2022-05-10,8550.0
2179,2022-05-11,8512.0
2180,2022-05-12,8623.0
2181,2022-05-13,8598.0
2182,2022-05-16,8660.0
2183,2022-05-17,8689.0
2184,2022-05-18,8611.0
2185,2022-05-19,8463.0
2186,2022-05-20,8473.0
2187,2022-05-23,8450.0
2188,2022-05-24,8390.0
2189,2022-05-25,8330.0
2190,2022-05-26,8232.0
2191,2022-05-27,8203.0
2192,2022-05-30,8160.0
2193,2022-05-31,8389.0
2194,2022-06-01,8417.0
2195,2022-06-02,8420.0
2196,2022-06-03,8420.0
2197,2022-06-06,8562.0
2198,2022-06-07,8721.0
2199,2022-06-08,8714.0
2200,2022-06-09,8800.0
2201,2022-06-10,8596.0
2202,2022-06-13,8595.0
2203,2022-06-14,8368.0
2204,2022-06-15,8240.0
2205,2022-06-16,8162.0
2206,2022-06-17,8000.0
2207,2022-06-20,7978.0
2208,2022-06-21,7723.0
2209,2022-06-22,7650.0
2210,2022-06-23,7380.0
2211,2022-06-24,7530.0
2212,2022-06-27,7319.0
2213,2022-06-28,7261.0
2214,2022-06-29,7401.0
2215,2022-06-30,7360.0
2216,2022-07-01,7304.0
2217,2022-07-04,7200.0
2218,2022-07-05,7013.0
2219,2022-07-06,6800.0
2220,2022-07-07,6799.0
2221,2022-07-08,6726.0
2222,2022-07-11,6512.0
2223,2022-07-12,6534.0
2224,2022-07-13,6248.0
2225,2022-07-14,6191.0
2226,2022-07-15,6195.0
2227,2022-07-18,6060.0
2228,2022-07-19,6328.0
2229,2022-07-20,6293.0
2230,2022-07-21,6439.0
2231,2022-07-22,6248.0
2232,2022-07-25,6475.0
2233,2022-07-26,6518.0
2234,2022-07-27,6555.0
2235,2022-07-28,6578.0
2236,2022-07-29,6766.0
2237,2022-08-01,6900.0
2238,2022-08-02,6830.0
2239,2022-08-03,6836.0
2240,2022-08-04,6750.0
2241,2022-08-05,6665.0
2242,2022-08-08,6546.0
2243,2022-08-09,6776.0
2244,2022-08-10,6761.0
2245,2022-08-11,6705.0
2246,2022-08-12,6689.0
2247,2022-08-15,6600.0
2248,2022-08-16,6465.0
2249,2022-08-17,6499.0
2250,2022-08-18,6509.0
2251,2022-08-19,6402.0
2252,2022-08-22,6440.0
2253,2022-08-23,6270.0
2254,2022-08-24,6203.0
2255,2022-08-25,6370.0
2256,2022-08-26,6330.0
2257,2022-08-29,6460.0
