index,FINAL
2020-01-01,
2020-01-02,
2020-01-03,
2020-01-04,
2020-01-05,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-11,0.7230247857825931
2020-01-12,0.8661643571301044
2020-01-13,0.9046698432476323
2020-01-14,1.2519099608250879
2020-01-15,1.577462583576644
2020-01-16,1.7414824433755456
2020-01-17,2.060371990133595
2020-01-18,2.035844997209781
2020-01-19,2.257382900720611
2020-01-20,1.4278027684361652
2020-01-21,1.1217720519966476
2020-01-22,0.9337127192601226
2020-01-23,0.5771092502835351
2020-01-24,0.14219016543564164
2020-01-25,-0.054576410629772615
2020-01-26,-0.09695440572415254
2020-01-27,0.12784184156164088
2020-01-28,0.695091038553191
2020-01-29,1.3762325924905583
2020-01-30,1.6667593605065296
2020-01-31,1.7472772701505048
2020-02-01,1.76294521439332
2020-02-02,1.7234762459860595
2020-02-03,1.7217220609678403
2020-02-04,1.4164271698369775
2020-02-05,1.2396916577633028
2020-02-06,1.5296216294581373
2020-02-07,1.8210953161568946
2020-02-08,2.053709188148526
2020-02-09,2.39626153826196
2020-02-10,2.1533297997321834
2020-02-11,1.7987575814713472
2020-02-12,2.02238174733852
2020-02-13,2.1287070624944877
2020-02-14,2.184399046862854
2020-02-15,2.0903640230054674
2020-02-16,1.4747134956731012
2020-02-17,0.8742655172405943
2020-02-18,0.4589846574002005
2020-02-19,0.7403481870528016
2020-02-20,0.08925401956185836
2020-02-21,-0.14054004321218083
2020-02-22,-0.27268836579460787
2020-02-23,-0.03136895610532453
2020-02-24,-0.05972958558343316
2020-02-25,-0.3100327264967496
2020-02-26,-0.8153609491598248
2020-02-27,-1.4451950896036936
2020-02-28,-1.8150571432102371
2020-02-29,-1.888632111238291
2020-03-01,-2.046531981832002
2020-03-02,-1.9997750586800893
2020-03-03,-1.6995703690070016
2020-03-04,-1.417351631822054
2020-03-05,-1.1216880071501256
2020-03-06,-0.6524284941026559
2020-03-07,-0.3921511897412572
2020-03-08,-0.7250137999478907
2020-03-09,-1.5319086932275472
2020-03-10,-2.0111397783355405
2020-03-11,-2.2773913511350283
2020-03-12,-2.7059640290504356
2020-03-13,-2.8074234164823335
2020-03-14,-3.287951938566178
2020-03-15,-3.579213805526538
2020-03-16,-3.7490594001877695
2020-03-17,-3.332076507537938
2020-03-18,-3.076271616404631
2020-03-19,-2.6524487531065772
2020-03-20,-1.3853870016992373
2020-03-21,-1.0764922373570391
2020-03-22,-0.8029907685300347
2020-03-23,-0.8578588744025397
2020-03-24,-0.3461226309106838
2020-03-25,-0.056398106941646244
2020-03-26,0.02136943887895303
2020-03-27,0.0904276477799426
2020-03-28,-0.07621802448010775
2020-03-29,-0.2196811367469911
2020-03-30,-0.2206131580414959
2020-03-31,-0.10451056911807652
2020-04-01,-0.12508675261587596
2020-04-02,0.030018898409171997
2020-04-03,0.245287192679679
2020-04-04,0.2774502218054589
2020-04-05,0.2804417669412272
2020-04-06,0.39749825789097637
2020-04-07,0.8879747286810922
2020-04-08,0.9513444115160463
2020-04-09,0.974297557098741
2020-04-10,0.6353190925440038
2020-04-11,0.4041381391092146
2020-04-12,0.2235436874898744
2020-04-13,0.025624935599222767
2020-04-14,-0.02689571150761573
2020-04-15,0.0010779816609105724
2020-04-16,0.21069263385400122
2020-04-17,0.3479531830727813
2020-04-18,0.5817996794070749
2020-04-19,0.6923716238627305
2020-04-20,0.7361639823806871
2020-04-21,0.28539466417594195
2020-04-22,0.18687436300540816
2020-04-23,0.3148099908203172
2020-04-24,0.9937664175974952
2020-04-25,1.339161989662219
2020-04-26,1.4940210718352955
2020-04-27,1.7799113215938207
2020-04-28,1.8528505303892042
2020-04-29,2.15476118748477
2020-04-30,2.5383329178025607
2020-05-01,2.6472805476815156
2020-05-02,2.6382161040021495
2020-05-03,2.721619532984695
2020-05-04,2.2376327622380208
2020-05-05,2.32235545577144
2020-05-06,2.2298930741031358
2020-05-07,2.3418994103423647
2020-05-08,2.721940322695224
2020-05-09,2.6129704919786287
2020-05-10,1.4076153110182512
2020-05-11,0.77870334109331
2020-05-12,0.4995616080168003
2020-05-13,0.44815890646085316
2020-05-14,0.8852702938449237
2020-05-15,1.087195209462624
2020-05-16,1.020157071574927
2020-05-17,0.9800208707113682
2020-05-18,0.9838128492598869
2020-05-19,1.1163958501386573
2020-05-20,1.1078804917368992
2020-05-21,0.7266363594843398
2020-05-22,0.3005534239712689
2020-05-23,0.1352204197486781
2020-05-24,0.09236006827118791
2020-05-25,-0.2942354060668323
2020-05-26,-0.38094512404511655
2020-05-27,-0.43726060077242046
2020-05-28,-0.2209838279368204
2020-05-29,0.1294442164053548
2020-05-30,0.3909672850493884
2020-05-31,0.5172244204205301
2020-06-01,0.5686253572288295
2020-06-02,1.0657588260005344
2020-06-03,0.6975576175125419
2020-06-04,0.729200883951917
2020-06-05,0.8426063839657351
2020-06-06,0.6210690423317242
2020-06-07,0.5412581023120671
2020-06-08,0.5705749016021213
2020-06-09,0.5123750070583675
2020-06-10,0.5272464911730361
2020-06-11,0.5825574874894596
2020-06-12,0.19366743134082903
2020-06-13,-0.045767851412114674
2020-06-14,-0.18033160441354523
2020-06-15,-0.5846476783920607
2020-06-16,-0.3575548225928173
2020-06-17,-0.22164677739923921
2020-06-18,-0.20613598080762674
2020-06-19,-0.35331457319031806
2020-06-20,-0.4393103118140036
2020-06-21,-0.3681483360883101
2020-06-22,-0.2405376991352323
2020-06-23,0.07623521165167685
2020-06-24,0.12078226173374894
2020-06-25,-0.1381027142318805
