,0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,-0.013208511040133306
2020-05-13,1.1835598498803577
2020-05-14,-1.9232421014597978
2020-05-15,0.954731094991782
2020-05-16,0.20399999999999585
2020-05-17,0.2280000000000032
2020-05-18,1.8347477043333074
2020-05-19,0.3201752862637133
2020-05-20,12.455577441197338
2020-05-21,-13.923685365354375
2020-05-22,-20.39999999999993
2020-05-23,20.68913499494441
2020-05-24,3.212000000000021
2020-05-25,-18.615000000000027
2020-05-26,1.7433910213349022
2020-05-27,7.247673203711088
2020-05-28,0.5549999999999902
2020-05-29,32.33799999999999
2020-05-30,23.880306472469186
2020-05-31,94.63799982631524
2020-06-01,-53.76333661303016
2020-06-02,33.43411916820928
2020-06-03,9.130000000000123
2020-06-04,86.12999999999988
2020-06-05,-11.879999999999974
2020-06-06,-24.970000000000088
2020-06-07,12.10000000000004
2020-06-08,-12.10000000000004
2020-06-09,-2.85999999999996
2020-06-10,-39.49084363614095
2020-06-11,10.872326077106862
2020-06-12,-24.479270504433202
2020-06-13,-1.4917230263629415
2020-06-14,-5.230319037783687
2020-06-15,-17.769252442548858
2020-06-16,13.100360466469802
2020-06-17,-0.02699999999999786
2020-06-18,-1.1387509263303321
2020-06-19,0.31890876080333835
2020-06-20,-0.8580000000000032
2020-06-21,1.2540000000000022
2020-06-22,1.727000000000002
2020-06-23,0.5060000000000022
2020-06-24,2.705141725005848
2020-06-25,-2.4451557850583487
2020-06-26,-4.858642901477686
2020-06-27,1.7683758831659662
2020-06-28,-7.899134867096949
2020-06-29,8.095849500568127
2020-06-30,0.11999999999999789
2020-07-01,0.9455523813749682
2020-07-02,6.834787740368131
2020-07-03,1.0808672388829896
2020-07-04,30.20002257991926
2020-07-05,-16.486670369602834
2020-07-06,18.616007422894132
2020-07-07,85.5595087437785
2020-07-08,290.4720000000002
2020-07-09,-94.33680572675071
2020-07-10,-58.58810789781283
2020-07-11,28.852281621287478
2020-07-12,17.54599999999991
2020-07-13,56.04800000000012
2020-07-14,-53.63000000000003
2020-07-15,30.17427585638573
2020-07-16,-26.415999999999933
2020-07-17,-6.67651186032161
2020-07-18,-7.884849015665239
2020-07-19,10.730815256787976
2020-07-20,-3.106849743803318
2020-07-21,-3.6714466470903178
2020-07-22,-2.055942325999655
2020-07-23,8.974587078329618
2020-07-24,-4.396000000000005
2020-07-25,13.943999999999996
2020-07-26,27.71326234805672
2020-07-27,-17.66254914873519
2020-07-28,-9.026182903509266
2020-07-29,9.047576436285928
2020-07-30,-6.6163307719511915
2020-07-31,0.9093834746932601
2020-08-01,5.862806646717694
2020-08-02,-12.584000000000007
2020-08-03,1.6939999999999844
2020-08-04,-1.011999999999974
2020-08-05,11.519374775624259
2020-08-06,-0.9540000000000048
2020-08-07,3.420000000000023
2020-08-08,-4.304140863896306
2020-08-09,12.95800000000004
2020-08-10,-7.346841960846378
2020-08-11,-9.275000000000047
2020-08-12,-20.03690512466814
2020-08-13,4.96483102804838
2020-08-14,1.18276443848156
2020-08-15,0.1909999999999995
2020-08-16,-0.09399999999999686
2020-08-17,-0.034000000000000696
2020-08-18,-0.17500000000000016
2020-08-19,0.6739999999999996
2020-08-20,0.5091106004068686
2020-08-21,-0.7403301723995183
2020-08-22,23.307606137311925
2020-08-23,4.597309868294401
2020-08-24,-15.662241629098823
2020-08-25,17.094000000000058
2020-08-26,66.33000000000003
2020-08-27,2.105372320788226
2020-08-28,31.482526258726708
2020-08-29,-46.41634656115392
2020-08-30,-7.885000000000053
2020-08-31,-0.5081357996553817
2020-09-01,-78.48343812756679
2020-09-02,20.791010996365117
2020-09-03,19.991166809128526
2020-09-04,28.68846175108066
2020-09-05,3.0142496914220356
2020-09-06,21.067175908578545
2020-09-07,12.38515146583241
2020-09-08,-23.271454116382753
2020-09-09,12.598911000992798
2020-09-10,-24.56600000000003
2020-09-11,-2.138773622023246
2020-09-12,-6.127720395520443
2020-09-13,-14.690115319878737
2020-09-14,18.785497532694183
2020-09-15,-0.408444369702743
2020-09-16,10.759817532770853
2020-09-17,-0.7590000000000263
2020-09-18,-3.2009999999999956
2020-09-19,5.57699999999999
2020-09-20,-0.7589999999999806
2020-09-21,20.22899999999999
2020-09-22,14.186331258132778
2020-09-23,4.158001084400384
2020-09-24,12.63757394716216
2020-09-25,-49.866439615302916
2020-09-26,-59.94853654525081
2020-09-27,-1.1348709140064082
2020-09-28,-22.29209892232917
2020-09-29,1.4817961182236712
2020-09-30,-10.172521468658914
2020-10-01,23.6427764406313
2020-10-02,-43.60291745576376
2020-10-03,3.828643042308225
2020-10-04,1.915569678595678
2020-10-05,2.7988943166796982
2020-10-06,-0.37799999999999917
2020-10-07,-2.5970000000000035
2020-10-08,-1.5596399206846896
2020-10-09,1.4761256258698567
2020-10-10,-6.010000000000002
2020-10-11,0.5836679134625488
2020-10-12,0.31131566193118604
2020-10-13,17.632854969651042
2020-10-14,-10.100710316910968
2020-10-15,-17.840000000000078
2020-10-16,-8.652916238772535
2020-10-17,5.362874752547538
2020-10-18,0.9327065581689068
2020-10-19,1.5366965733980757
2020-10-20,-2.641625088237449
2020-10-21,-3.120781963246137
2020-10-22,5.739066903027992
2020-10-23,3.0809999999999964
2020-10-24,-2.177620404467093
2020-10-25,-0.30599999999999933
2020-10-26,-3.4510000000000303
2020-10-27,-3.4169999999999727
