index,FINAL
2020-01-01,
2020-01-02,
2020-01-03,
2020-01-04,
2020-01-05,
2020-01-06,
2020-01-07,
2020-01-08,
2020-01-09,
2020-01-10,
2020-01-11,3.1660099599863627
2020-01-12,2.9761995895158693
2020-01-13,2.857266005240692
2020-01-14,2.795825894890946
2020-01-15,2.6482226603146475
2020-01-16,2.5480665572702637
2020-01-17,2.433537887173215
2020-01-18,2.4291185775947053
2020-01-19,2.3252520287110863
2020-01-20,2.8244852254223454
2020-01-21,2.7493727149149487
2020-01-22,2.676198677287566
2020-01-23,2.728051402640937
2020-01-24,2.7915316657578084
2020-01-25,2.7193974830091654
2020-01-26,2.645954984636192
2020-01-27,2.5959930114471614
2020-01-28,2.588761132064877
2020-01-29,2.5722586882129086
2020-01-30,2.582341813322507
2020-01-31,2.583647792420779
2020-02-01,2.516642581929677
2020-02-02,2.3917005746070905
2020-02-03,2.2025685903427736
2020-02-04,2.181169544018001
2020-02-05,2.0773128308617794
2020-02-06,2.1168170123991725
2020-02-07,2.0889132124141065
2020-02-08,1.9689017375777682
2020-02-09,1.9704570033666027
2020-02-10,2.073657534983299
2020-02-11,2.081985297534536
2020-02-12,2.1643176949101326
2020-02-13,2.1384822808703956
2020-02-14,1.9168904979779318
2020-02-15,1.8993458246549855
2020-02-16,2.057662180926968
2020-02-17,2.1076976579265305
2020-02-18,2.0712847058831585
2020-02-19,2.1062200170307177
2020-02-20,2.615228365724139
2020-02-21,2.580753908042335
2020-02-22,2.471442907398087
2020-02-23,2.33715316271623
2020-02-24,2.3892598446829196
2020-02-25,2.481153394253235
2020-02-26,2.695570749060271
2020-02-27,2.9678304621239904
2020-02-28,2.9953050596063107
2020-02-29,2.974846084435855
2020-03-01,3.0815020238025603
2020-03-02,2.889955901719144
2020-03-03,2.8492895239248686
2020-03-04,2.8368295733117415
2020-03-05,2.7070240637776584
2020-03-06,2.678408769146248
2020-03-07,2.6719021190269063
2020-03-08,2.596149803285028
2020-03-09,3.327543618539349
2020-03-10,3.355277165836005
2020-03-11,3.3583977575113484
2020-03-12,3.6579331952013248
2020-03-13,9.27659070336548
2020-03-14,9.14578554934246
2020-03-15,9.06568010688327
