index,BTC-USDT-SWAP
2020-07-04,7.908219460281178
2020-07-05,7.908219460281178
2020-07-06,7.908219460281178
2020-07-07,7.908219460281178
2020-07-08,7.908219460281178
2020-07-09,7.908219460281178
2020-07-10,7.908219460281178
2020-07-11,7.908219460281178
2020-07-12,7.908219460281178
2020-07-13,7.908219460281178
2020-07-14,7.908219460281178
2020-07-15,7.908219460281178
2020-07-16,7.908219460281178
2020-07-17,7.908219460281178
2020-07-18,7.908219460281178
2020-07-19,7.908219460281178
2020-07-20,7.908219460281178
2020-07-21,7.908219460281178
2020-07-22,7.908219460281178
2020-07-23,7.908219460281178
2020-07-24,7.908219460281178
2020-07-25,7.908219460281178
2020-07-26,7.908219460281178
2020-07-27,7.908219460281178
2020-07-28,7.908219460281178
2020-07-29,7.908219460281178
2020-07-30,7.908219460281178
2020-07-31,7.908219460281178
2020-08-01,7.908219460281178
2020-08-02,7.908219460281178
2020-08-03,7.908219460281178
2020-08-04,7.908219460281178
2020-08-05,7.908219460281178
2020-08-06,7.908219460281178
2020-08-07,7.908219460281178
2020-08-08,7.908219460281178
2020-08-09,7.908219460281178
2020-08-10,7.908219460281178
2020-08-11,7.908219460281178
2020-08-12,7.908219460281178
2020-08-13,7.908219460281178
2020-08-14,7.908219460281178
2020-08-15,7.908219460281178
2020-08-16,7.908219460281178
2020-08-17,7.908219460281178
2020-08-18,7.908219460281178
2020-08-19,7.908219460281178
2020-08-20,7.908219460281178
2020-08-21,7.908219460281178
2020-08-22,7.908219460281178
2020-08-23,7.908219460281178
2020-08-24,7.908219460281178
2020-08-25,7.908219460281178
2020-08-26,7.908219460281178
2020-08-27,7.908219460281178
2020-08-28,7.908219460281178
2020-08-29,7.908219460281178
2020-08-30,7.908219460281178
2020-08-31,7.908219460281178
2020-09-01,7.908219460281178
2020-09-02,7.908219460281178
2020-09-03,7.908219460281178
2020-09-04,7.908219460281178
2020-09-05,7.908219460281178
2020-09-06,7.908219460281178
2020-09-07,7.908219460281178
2020-09-08,7.908219460281178
2020-09-09,7.908219460281178
2020-09-10,7.908219460281178
2020-09-11,7.908219460281178
2020-09-12,7.908219460281178
2020-09-13,7.908219460281178
2020-09-14,7.908219460281178
2020-09-15,7.908219460281178
2020-09-16,7.908219460281178
2020-09-17,7.908219460281178
2020-09-18,7.908219460281178
2020-09-19,7.908219460281178
2020-09-20,7.908219460281178
2020-09-21,7.908219460281178
2020-09-22,7.908219460281178
2020-09-23,7.908219460281178
2020-09-24,7.908219460281178
2020-09-25,7.908219460281178
2020-09-26,7.908219460281178
2020-09-27,7.908219460281178
2020-09-28,7.908219460281178
2020-09-29,7.908219460281178
2020-09-30,7.908219460281178
2020-10-01,7.908219460281178
2020-10-02,7.908219460281178
2020-10-03,7.908219460281178
2020-10-04,7.908219460281178
2020-10-05,7.908219460281178
2020-10-06,7.908219460281178
2020-10-07,7.908219460281178
2020-10-08,7.908219460281178
2020-10-09,7.908219460281178
2020-10-10,7.908219460281178
2020-10-11,7.908219460281178
2020-10-12,7.908219460281178
2020-10-13,7.908219460281178
2020-10-14,7.908219460281178
2020-10-15,7.908219460281178
2020-10-16,7.908219460281178
2020-10-17,7.908219460281178
2020-10-18,7.908219460281178
2020-10-19,7.908219460281178
2020-10-20,7.908219460281178
2020-10-21,7.908219460281178
2020-10-22,7.908219460281178
2020-10-23,7.908219460281178
2020-10-24,7.908219460281178
2020-10-25,7.908219460281178
2020-10-26,7.908219460281178
2020-10-27,7.908219460281178
2020-10-28,7.908219460281178
2020-10-29,7.908219460281178
2020-10-30,7.908219460281178
2020-10-31,7.908219460281178
2020-11-01,7.908219460281178
2020-11-02,7.908219460281178
2020-11-03,7.908219460281178
2020-11-04,7.908219460281178
2020-11-05,7.908219460281178
2020-11-06,7.908219460281178
2020-11-07,7.908219460281178
2020-11-08,7.908219460281178
2020-11-09,7.908219460281178
2020-11-10,7.908219460281178
2020-11-11,7.908219460281178
2020-11-12,7.908219460281178
2020-11-13,7.908219460281178
2020-11-14,7.908219460281178
2020-11-15,7.908219460281178
2020-11-16,7.908219460281178
2020-11-17,7.908219460281178
2020-11-18,7.908219460281178
2020-11-19,7.908219460281178
2020-11-20,7.908219460281178
2020-11-21,7.908219460281178
2020-11-22,7.908219460281178
2020-11-23,7.908219460281178
2020-11-24,7.908219460281178
2020-11-25,7.908219460281178
2020-11-26,7.908219460281178
2020-11-27,7.908219460281178
2020-11-28,7.908219460281178
2020-11-29,7.908219460281178
2020-11-30,7.908219460281178
2020-12-01,7.908219460281178
2020-12-02,7.908219460281178
2020-12-03,7.908219460281178
2020-12-04,7.908219460281178
2020-12-05,7.908219460281178
2020-12-06,7.908219460281178
2020-12-07,7.908219460281178
2020-12-08,7.908219460281178
2020-12-09,7.908219460281178
2020-12-10,7.908219460281178
2020-12-11,7.908219460281178
2020-12-12,7.908219460281178
2020-12-13,7.908219460281178
2020-12-14,7.908219460281178
2020-12-15,7.908219460281178
2020-12-16,7.908219460281178
2020-12-17,7.908219460281178
2020-12-18,7.908219460281178
2020-12-19,7.908219460281178
2020-12-20,7.908219460281178
2020-12-21,7.908219460281178
2020-12-22,7.908219460281178
2020-12-23,7.908219460281178
2020-12-24,7.908219460281178
2020-12-25,7.908219460281178
2020-12-26,7.908219460281178
2020-12-27,7.908219460281178
2020-12-28,7.908219460281178
2020-12-29,7.908219460281178
2020-12-30,7.908219460281178
2020-12-31,7.908219460281178
2021-01-01,7.908219460281178
2021-01-02,7.908219460281178
2021-01-03,7.908219460281178
2021-01-04,7.908219460281178
2021-01-05,7.908219460281178
2021-01-06,7.908219460281178
2021-01-07,7.908219460281178
2021-01-08,7.908219460281178
2021-01-09,7.908219460281178
2021-01-10,7.908219460281178
2021-01-11,7.908219460281178
2021-01-12,7.908219460281178
2021-01-13,7.908219460281178
2021-01-14,7.908219460281178
2021-01-15,7.908219460281178
2021-01-16,7.908219460281178
2021-01-17,7.908219460281178
2021-01-18,7.908219460281178
2021-01-19,7.908219460281178
2021-01-20,7.908219460281178
2021-01-21,7.908219460281178
2021-01-22,7.908219460281178
2021-01-23,7.908219460281178
2021-01-24,7.908219460281178
2021-01-25,7.908219460281178
2021-01-26,7.908219460281178
2021-01-27,7.908219460281178
2021-01-28,7.908219460281178
2021-01-29,7.908219460281178
2021-01-30,7.908219460281178
2021-01-31,7.908219460281178
2021-02-01,7.908219460281178
2021-02-02,7.908219460281178
2021-02-03,7.908219460281178
2021-02-04,7.908219460281178
2021-02-05,7.908219460281178
2021-02-06,7.908219460281178
2021-02-07,7.908219460281178
2021-02-08,7.908219460281178
2021-02-09,7.908219460281178
2021-02-10,7.908219460281178
2021-02-11,7.908219460281178
2021-02-12,7.908219460281178
2021-02-13,7.908219460281178
2021-02-14,7.908219460281178
2021-02-15,7.908219460281178
2021-02-16,7.908219460281178
2021-02-17,7.908219460281178
2021-02-18,7.908219460281178
2021-02-19,7.908219460281178
2021-02-20,7.908219460281178
2021-02-21,7.908219460281178
2021-02-22,7.908219460281178
2021-02-23,7.908219460281178
2021-02-24,7.908219460281178
2021-02-25,7.908219460281178
2021-02-26,7.908219460281178
2021-02-27,7.908219460281178
2021-02-28,7.908219460281178
2021-03-01,7.908219460281178
2021-03-02,7.908219460281178
2021-03-03,7.908219460281178
2021-03-04,7.908219460281178
2021-03-05,7.908219460281178
2021-03-06,7.908219460281178
2021-03-07,7.908219460281178
2021-03-08,7.908219460281178
2021-03-09,7.908219460281178
2021-03-10,7.908219460281178
2021-03-11,7.908219460281178
2021-03-12,7.908219460281178
2021-03-13,7.908219460281178
2021-03-14,7.908219460281178
2021-03-15,7.908219460281178
2021-03-16,7.908219460281178
2021-03-17,7.908219460281178
2021-03-18,7.908219460281178
2021-03-19,7.908219460281178
2021-03-20,7.908219460281178
2021-03-21,7.908219460281178
2021-03-22,7.908219460281178
2021-03-23,7.908219460281178
2021-03-24,7.908219460281178
2021-03-25,7.908219460281178
2021-03-26,7.908219460281178
2021-03-27,7.908219460281178
2021-03-28,7.908219460281178
2021-03-29,7.908219460281178
2021-03-30,7.908219460281178
2021-03-31,7.908219460281178
2021-04-01,7.908219460281178
2021-04-02,7.908219460281178
2021-04-03,7.908219460281178
2021-04-04,7.908219460281178
2021-04-05,7.908219460281178
2021-04-06,7.908219460281178
2021-04-07,7.908219460281178
2021-04-08,7.908219460281178
2021-04-09,7.908219460281178
2021-04-10,7.908219460281178
2021-04-11,7.908219460281178
2021-04-12,7.908219460281178
2021-04-13,7.908219460281178
2021-04-14,7.908219460281178
2021-04-15,7.908219460281178
2021-04-16,7.908219460281178
2021-04-17,7.908219460281178
2021-04-18,7.908219460281178
2021-04-19,7.908219460281178
2021-04-20,7.908219460281178
2021-04-21,7.908219460281178
2021-04-22,7.908219460281178
2021-04-23,7.908219460281178
2021-04-24,7.908219460281178
2021-04-25,7.908219460281178
2021-04-26,7.908219460281178
2021-04-27,7.908219460281178
2021-04-28,7.908219460281178
2021-04-29,7.908219460281178
2021-04-30,7.908219460281178
2021-05-01,7.908219460281178
2021-05-02,7.908219460281178
2021-05-03,7.908219460281178
2021-05-04,7.908219460281178
2021-05-05,7.908219460281178
2021-05-06,7.908219460281178
2021-05-07,7.908219460281178
2021-05-08,7.908219460281178
2021-05-09,7.908219460281178
2021-05-10,7.908219460281178
2021-05-11,7.908219460281178
2021-05-12,7.908219460281178
2021-05-13,7.908219460281178
2021-05-14,7.908219460281178
2021-05-15,7.908219460281178
2021-05-16,7.908219460281178
2021-05-17,7.908219460281178
2021-05-18,7.908219460281178
2021-05-19,7.908219460281178
2021-05-20,7.908219460281178
2021-05-21,7.908219460281178
2021-05-22,7.908219460281178
2021-05-23,7.908219460281178
2021-05-24,7.908219460281178
2021-05-25,7.8931665430103894
2021-05-26,7.884982317245303
2021-05-27,7.880014703024163
2021-05-28,7.873172421427747
2021-05-29,7.8659663108095215
2021-05-30,7.859679165676264
2021-05-31,7.855266776836096
2021-06-01,7.85313069633797
2021-06-02,7.854272851046986
2021-06-03,7.860555539818247
2021-06-04,7.866646428394637
2021-06-05,7.874622738953983
2021-06-06,7.881540360754818
2021-06-07,7.886095019985225
2021-06-08,7.885412531337221
2021-06-09,7.884832071724222
2021-06-10,7.889664495468575
2021-06-11,7.898180051924595
2021-06-12,7.905978141546033
2021-06-13,7.913752956855011
2021-06-14,7.928826113387517
2021-06-15,7.938755810759743
2021-06-16,7.945176808886299
2021-06-17,7.95146410618323
2021-06-18,7.961176338249752
2021-06-19,7.975318661965246
2021-06-20,7.984959547154324
2021-06-21,7.987601771941163
2021-06-22,7.983788339919192
2021-06-23,7.982743426523528
2021-06-24,7.982829279315505
2021-06-25,7.986206588391683
2021-06-26,7.985388458713145
2021-06-27,7.987881870356039
2021-06-28,7.995842274242875
2021-06-29,8.00719324338755
2021-06-30,8.019713126908478
2021-07-01,8.030906700400122
2021-07-02,8.041376149055054
2021-07-03,8.053634614758431
2021-07-04,8.067970282641634
2021-07-05,8.082634319530495
2021-07-06,8.096768251086116
2021-07-07,8.110746926054045
2021-07-08,8.122048900342849
2021-07-09,8.131045253758776
2021-07-10,8.141458541373119
2021-07-11,8.152655416469523
2021-07-12,8.165774682979544
2021-07-13,8.177584043187775
2021-07-14,8.185376108024679
2021-07-15,8.192870643316377
2021-07-16,8.198014515674878
2021-07-17,8.202966523597388
2021-07-18,8.20806265955588
2021-07-19,8.21321980277881
2021-07-20,8.21441085978223
2021-07-21,8.214802680732909
2021-07-22,8.219722559277356
2021-07-23,8.228460592956859
2021-07-24,8.241947881514886
2021-07-25,8.248800614557435
2021-07-26,8.244271578629371
2021-07-27,8.236986585132284
2021-07-28,8.22422736079992
2021-07-29,8.208164666708704
2021-07-30,8.194987767450476
2021-07-31,8.179653198636649
2021-08-01,8.163295952576503
2021-08-02,8.153168508894199
2021-08-03,8.150036425188182
2021-08-04,8.152995945329984
2021-08-05,8.158005767281335
2021-08-06,8.159579994583998
2021-08-07,8.154762091677675
2021-08-08,8.144455733528018
2021-08-09,8.134717021159668
2021-08-10,8.121501896667837
2021-08-11,8.107525104923376
2021-08-12,8.096934579323793
2021-08-13,8.087038093802477
2021-08-14,8.074490529631293
2021-08-15,8.067592750404508
2021-08-16,8.061136792891377
2021-08-17,8.058006370102559
2021-08-18,8.05924538668565
2021-08-19,8.064374099962125
2021-08-20,8.067052107118496
2021-08-21,8.065349920779456
2021-08-22,8.061258496699853
2021-08-23,8.054525387195644
2021-08-24,8.048175505879707
2021-08-25,8.048154012946927
2021-08-26,8.052897568358206
2021-08-27,8.059562014126
2021-08-28,8.06406164868196
2021-08-29,8.068761654425803
2021-08-30,8.07490419045415
2021-08-31,8.082620267796496
2021-09-01,8.092271560781443
2021-09-02,8.097269346422006
2021-09-03,8.100096208305514
2021-09-04,8.101429738494378
2021-09-05,8.102792085783392
2021-09-06,8.101137106664696
2021-09-07,8.099709396889974
2021-09-08,8.112003960611283
2021-09-09,8.12136380884097
2021-09-10,8.127587144947265
2021-09-11,8.130825499028248
2021-09-12,8.13487404890352
2021-09-13,8.136711372083498
2021-09-14,8.140570983104553
2021-09-15,8.14801198184034
2021-09-16,8.159829985401418
2021-09-17,8.172503334599
2021-09-18,8.182677077449267
2021-09-19,8.192237259399535
2021-09-20,8.202776695979138
2021-09-21,8.206970387587546
2021-09-22,8.206040516218744
2021-09-23,8.20652685976804
2021-09-24,8.209396429014417
2021-09-25,8.210791011335047
2021-09-26,8.210029211133078
2021-09-27,8.212565216008837
2021-09-28,8.214085183270626
2021-09-29,8.216456053875751
2021-09-30,8.221071172441226
2021-10-01,8.230587994079327
2021-10-02,8.239803793539211
2021-10-03,8.243411459193926
2021-10-04,8.245326918689388
2021-10-05,8.242914237563562
2021-10-06,8.23704262051361
2021-10-07,8.225294298983
2021-10-08,8.207730413328786
2021-10-09,8.191118300482046
2021-10-10,8.17474391775221
2021-10-11,8.158200675088205
2021-10-12,8.141435790891284
2021-10-13,8.132428229773607
2021-10-14,8.123680405226033
2021-10-15,8.11133034358869
2021-10-16,8.094401386470587
2021-10-17,8.078241651992828
2021-10-18,8.06186392530881
2021-10-19,8.045553526904373
2021-10-20,8.02662441483251
2021-10-21,8.004500934736438
2021-10-22,7.989041011532608
2021-10-23,7.981758667096413
2021-10-24,7.980404404340915
2021-10-25,7.979399637987614
2021-10-26,7.978818423524486
2021-10-27,7.985375882618637
2021-10-28,7.993439169107837
2021-10-29,8.001926130939719
2021-10-30,8.010165968206396
2021-10-31,8.019357820901801
2021-11-01,8.027112613955902
2021-11-02,8.034995181619763
2021-11-03,8.040845142328614
2021-11-04,8.048204432487589
2021-11-05,8.055582417958094
2021-11-06,8.06514477978062
2021-11-07,8.074692531461384
2021-11-08,8.077516696203865
2021-11-09,8.074336948660799
2021-11-10,8.070633783912797
2021-11-11,8.069665812626633
2021-11-12,8.07136858428228
2021-11-13,8.076757283841767
2021-11-14,8.08352875568896
2021-11-15,8.088936714356553
2021-11-16,8.10034077532973
2021-11-17,8.10620009328803
2021-11-18,8.10953463990308
2021-11-19,8.108143577381071
2021-11-20,8.107141333114114
2021-11-21,8.106329815814084
2021-11-22,8.104573425977597
2021-11-23,8.10140176226257
2021-11-24,8.09905281952558
2021-11-25,8.098954454966295
2021-11-26,8.09721724759536
2021-11-27,8.094923946273173
2021-11-28,8.091809454292132
2021-11-29,8.09388017496806
2021-11-30,8.098022109632172
2021-12-01,8.103811822053174
2021-12-02,8.110792251238188
2021-12-03,8.117350287644541
2021-12-04,8.115174408822222
2021-12-05,8.110933338234107
2021-12-06,8.104715746768353
2021-12-07,8.102408591582824
2021-12-08,8.101524933795478
2021-12-09,8.100967189821265
2021-12-10,8.099481704790522
2021-12-11,8.097732920209697
2021-12-12,8.097592358073362
2021-12-13,8.098901074686408
2021-12-14,8.099465428027992
2021-12-15,8.101512552589506
2021-12-16,8.105034357094084
2021-12-17,8.107799718121186
2021-12-18,8.10961672531727
2021-12-19,8.112784563321469
2021-12-20,8.115604427335853
2021-12-21,8.12140398787532
2021-12-22,8.129797341220273
2021-12-23,8.138644915461091
2021-12-24,8.149140269691157
2021-12-25,8.158028085797566
2021-12-26,8.167348741107642
2021-12-27,8.176211426337499
2021-12-28,8.186336609979088
2021-12-29,8.195568634110394
2021-12-30,8.200715026225714
2021-12-31,8.207247961129438
2022-01-01,8.211548231981375
2022-01-02,8.215437732405997
2022-01-03,8.218902813052654
2022-01-04,8.221292146655147
2022-01-05,8.223947913108399
2022-01-06,8.221444418552318
2022-01-07,8.214564750362378
2022-01-08,8.205578986877137
2022-01-09,8.195654127782824
2022-01-10,8.186751520079293
2022-01-11,8.179316674329918
2022-01-12,8.17501409070868
2022-01-13,8.175596175301381
2022-01-14,8.17661357334962
2022-01-15,8.178541026703186
2022-01-16,8.181906091512117
2022-01-17,8.18582397263055
2022-01-18,8.186809285040761
2022-01-19,8.186432409498169
2022-01-20,8.187403952123551
2022-01-21,8.183994507661133
2022-01-22,8.17351917830563
2022-01-23,8.159827743925279
2022-01-24,8.14399112477429
2022-01-25,8.129876133335616
2022-01-26,8.121948220186615
2022-01-27,8.115540058096807
2022-01-28,8.111203054953373
2022-01-29,8.111028980802057
2022-01-30,8.113777028374603
2022-01-31,8.11575033359896
2022-02-01,8.12149221433513
2022-02-02,8.129053327191944
2022-02-03,8.135013313169624
2022-02-04,8.142164135916136
2022-02-05,8.149514387692959
2022-02-06,8.153192594616886
2022-02-07,8.153543344302255
2022-02-08,8.150255230732615
2022-02-09,8.14680929516692
2022-02-10,8.14264649474873
2022-02-11,8.140982208168985
2022-02-12,8.142215777013117
2022-02-13,8.145195797673603
2022-02-14,8.150113285325732
2022-02-15,8.152683419671888
2022-02-16,8.15237505607102
2022-02-17,8.153508876325946
2022-02-18,8.161504029373768
2022-02-19,8.169753487465238
2022-02-20,8.172211512322674
2022-02-21,8.173554354226432
2022-02-22,8.171733200775956
2022-02-23,8.171507789551203
2022-02-24,8.168390019690019
2022-02-25,8.169045710150753
2022-02-26,8.172234958943225
2022-02-27,8.177214279281184
2022-02-28,8.182559603066736
2022-03-01,8.190267590319515
2022-03-02,8.193405186168388
2022-03-03,8.195098731948256
2022-03-04,8.199142120229597
2022-03-05,8.208070538551024
2022-03-06,8.21755392679023
2022-03-07,8.22442940191697
2022-03-08,8.23089669497741
2022-03-09,8.240958895271135
2022-03-10,8.250406489192866
2022-03-11,8.258936286071112
2022-03-12,8.267118694087566
2022-03-13,8.275210703475352
2022-03-14,8.283368570708628
2022-03-15,8.290696938015026
2022-03-16,8.300255634383078
2022-03-17,8.309690250158075
2022-03-18,8.318445425958467
2022-03-19,8.325445973710078
2022-03-20,8.331421695610718
2022-03-21,8.33776359678408
2022-03-22,8.342436824705292
2022-03-23,8.34704862158433
2022-03-24,8.350719915210338
2022-03-25,8.35277700560944
2022-03-26,8.351024448531653
2022-03-27,8.348821155532196
2022-03-28,8.343442486604632
2022-03-29,8.334968645162663
2022-03-30,8.324334046219663
2022-03-31,8.31509492637187
2022-04-01,8.312501521239929
2022-04-02,8.310891631218784
2022-04-03,8.309324363714124
2022-04-04,8.307439490101101
2022-04-05,8.305850021502938
2022-04-06,8.308743025362954
2022-04-07,8.318559742780348
2022-04-08,8.326117050731558
2022-04-09,8.329609767415283
2022-04-10,8.33113858469901
2022-04-11,8.331238356732632
2022-04-12,8.327446200753062
2022-04-13,8.321496452519854
2022-04-14,8.317801518229247
2022-04-15,8.313750252456831
2022-04-16,8.310111600428261
2022-04-17,8.307626320235975
2022-04-18,8.303315926641268
2022-04-19,8.303014126226595
2022-04-20,8.306542141430567
2022-04-21,8.313291603971198
2022-04-22,8.318432293353705
2022-04-23,8.321326407410986
2022-04-24,8.323594930851407
2022-04-25,8.323225490070003
2022-04-26,8.32665378968874
2022-04-27,8.328846883696958
2022-04-28,8.33228682783951
2022-04-29,8.336186257618149
2022-04-30,8.338843639804061
2022-05-01,8.339875069648635
2022-05-02,8.342260579902756
2022-05-03,8.344967426205734
2022-05-04,8.349060496712278
2022-05-05,8.35538665574119
2022-05-06,8.357141549207142
2022-05-07,8.355658400476997
2022-05-08,8.350836450105575
2022-05-09,8.342618847992414
2022-05-10,8.330521460249416
2022-05-11,8.31637653647838
2022-05-12,8.299087070022374
2022-05-13,8.285616596882969
2022-05-14,8.271891779430758
2022-05-15,8.259636633932683
2022-05-16,8.249615556582661
2022-05-17,8.24311274535628
2022-05-18,8.238027627455741
2022-05-19,8.232867098995323
2022-05-20,8.23064343021431
2022-05-21,8.228208005845316
2022-05-22,8.22686602959736
2022-05-23,8.228136162999968
2022-05-24,8.229137163475153
2022-05-25,8.231582388647775
2022-05-26,8.233692365365195
2022-05-27,8.235701208019949
2022-05-28,8.23790127312797
2022-05-29,8.240905239835191
2022-05-30,8.247696967702085
2022-05-31,8.256250318289762
2022-06-01,8.262798479668623
2022-06-02,8.271579038904106
2022-06-03,8.280614236861512
2022-06-04,8.289010885965698
2022-06-05,8.296545597693694
2022-06-06,8.304661646225565
2022-06-07,8.313157549218552
2022-06-08,8.3224700462004
2022-06-09,8.33163306273419
2022-06-10,8.340477215744947
2022-06-11,8.346480746772178
2022-06-12,8.348097027451718
2022-06-13,8.342920379072382
2022-06-14,8.331141745044716
2022-06-15,8.314062787317084
2022-06-16,8.298643580478764
2022-06-17,8.28316256500863
2022-06-18,8.266261315751064
2022-06-19,8.248599887652327
2022-06-20,8.236516853013917
2022-06-21,8.228999732589392
2022-06-22,8.222912250384239
2022-06-23,8.218783101146382
2022-06-24,8.216615019488232
2022-06-25,8.216705224920508
2022-06-26,8.218592175935132
2022-06-27,8.221708535343144
2022-06-28,8.225168455046653
2022-06-29,8.227315242178841
2022-06-30,8.227840391574114
2022-07-01,8.227876423654832
2022-07-02,8.227401530146825
2022-07-03,8.226844080708
2022-07-04,8.227057213299219
2022-07-05,8.229564674476146
2022-07-06,8.23401180078914
2022-07-07,8.240270510274843
2022-07-08,8.249251068084765
2022-07-09,8.255998021202132
2022-07-10,8.262063603196228
2022-07-11,8.270010689325682
2022-07-12,8.277046516810712
2022-07-13,8.282155934924251
2022-07-14,8.286313824568586
2022-07-15,8.293378463914213
2022-07-16,8.30148139279173
2022-07-17,8.307655197688955
2022-07-18,8.309044270385504
2022-07-19,8.309531085149754
