index,BNB-USDT,BTC-USDT-SWAP,ETH-USDT-SWAP
2020-12-09,0.24470750107924902,0.5035283326138339,0.25176416630691695
2020-12-10,0.24475269062362187,0.5034982062509187,0.25174910312545934
2020-12-11,0.24479746736960414,0.5034683550869306,0.2517341775434653
2020-12-12,0.24484183554562824,0.5034387763029146,0.2517193881514573
2020-12-13,0.24488579932901733,0.5034094671139885,0.25170473355699424
2020-12-14,0.24492936284673494,0.5033804247688434,0.2516902123844217
2020-12-15,0.24497253017612153,0.5033516465492524,0.2516758232746262
2020-12-16,0.24501530534561783,0.503323129769588,0.251661564884794
2020-12-17,0.24505769233547614,0.5032948717763492,0.2516474358881746
2020-12-18,0.24509969507845816,0.5032668699476945,0.25163343497384727
2020-12-19,0.24514131746052178,0.5032391216929855,0.25161956084649273
2020-12-20,0.2451825633214949,0.5032116244523367,0.25160581222616835
2020-12-21,0.2452234364557385,0.5031843756961744,0.2515921878480872
2020-12-22,0.24526394061279744,0.5031573729248018,0.2515786864624009
2020-12-23,0.24530407949804062,0.503130613667973,0.2515653068339865
2020-12-24,0.24534385677328993,0.5031040954844733,0.25155204774223666
2020-12-25,0.24538327605743845,0.5030778159617076,0.2515389079808538
2020-12-26,0.245422340927058,0.5030517727152947,0.25152588635764733
2020-12-27,0.24546105491699644,0.5030259633886691,0.25151298169433456
2020-12-28,0.24549942152096482,0.5030003856526901,0.25150019282634506
2020-12-29,0.24553744419211487,0.5029750372052568,0.2514875186026284
2020-12-30,0.245575126343606,0.5029499157709294,0.2514749578854647
2020-12-31,0.24561247134916364,0.5029250191005575,0.25146250955027877
2021-01-01,0.2456494825436277,0.5029003449709148,0.2514501724854574
2021-01-02,0.24568616322349185,0.5028758911843387,0.25143794559216937
2021-01-03,0.24572251664743405,0.5028516555683773,0.25142582778418865
2021-01-04,0.2457585460368382,0.5028276359754412,0.2514138179877206
2021-01-05,0.24579425457630688,0.5028038302824621,0.25140191514123106
2021-01-06,0.24582964541416602,0.502780236390556,0.251390118195278
2021-01-07,0.24586472166296092,0.5027568522246927,0.25137842611234634
2021-01-08,0.2458994863999444,0.5027336757333705,0.25136683786668523
2021-01-09,0.24593394266755653,0.5027107048882956,0.2513553524441478
2021-01-10,0.24596809347389717,0.5026879376840685,0.25134396884203425
2021-01-11,0.2460019417931901,0.5026653721378732,0.2513326860689366
2021-01-12,0.24603549056624005,0.5026430062891732,0.2513215031445866
2021-01-13,0.24606874270088236,0.5026208381994117,0.25131041909970586
2021-01-14,0.24610170107242502,0.5025988659517167,0.25129943297585833
2021-01-15,0.2461343685240839,0.5025770876506107,0.25128854382530535
2021-01-16,0.24616674786741102,0.502555501421726,0.251277750710863
2021-01-17,0.24619884188271562,0.502534105411523,0.2512670527057615
2021-01-18,0.24623065331947883,0.5025128977870141,0.25125644889350707
2021-01-19,0.24626218489676172,0.5024918767354922,0.2512459383677461
2021-01-20,0.2462934393036066,0.5024710404642623,0.25123552023213114
2021-01-21,0.2463244191994323,0.5024503872003785,0.25122519360018924
2021-01-22,0.24635512721442296,0.5024299151903847,0.25121495759519236
2021-01-23,0.24638556594991082,0.5024096227000594,0.2512048113500297
2021-01-24,0.24641573797875307,0.5023895080141646,0.2511947540070823
2021-01-25,0.24644564584570247,0.5023695694361984,0.2511847847180992
2021-01-26,0.2464752920677726,0.5023498052881515,0.25117490264407577
2021-01-27,0.24650467913459728,0.5023302139102684,0.2511651069551342
2021-01-28,0.24653380950878412,0.5023107936608106,0.2511553968304053
2021-01-29,0.24656268562626307,0.5022915429158246,0.2511457714579123
2021-01-30,0.24659130989662925,0.5022724600689138,0.2511362300344569
2021-01-31,0.24661968470348067,0.5022535435310129,0.25112677176550646
2021-02-01,0.2466478124047505,0.5022347917301663,0.25111739586508314
2021-02-02,0.24667569533303482,0.5022162031113101,0.25110810155565505
2021-02-03,0.2467033357959147,0.502197776136057,0.2510988880680285
2021-02-04,0.2467307360762735,0.5021795092824843,0.25108975464124217
2021-02-05,0.2467578984326101,0.5021614010449266,0.2510807005224633
2021-02-06,0.2467848250993463,0.5021434499337691,0.25107172496688457
2021-02-07,0.2468115182871302,0.5021256544752466,0.2510628272376233
2021-02-08,0.2468379801831348,0.5021080132112434,0.2510540066056217
2021-02-09,0.24686421295135255,0.5020905246990983,0.25104526234954916
2021-02-10,0.2468902187328846,0.5020731875114102,0.2510365937557051
2021-02-11,0.24691599964622687,0.5020560002358488,0.2510280001179244
2021-02-12,0.24694155778755045,0.5020389614749664,0.2510194807374832
2021-02-13,0.24696689523097937,0.5020220698460137,0.25101103492300686
2021-02-14,0.2469920140288632,0.5020053239807579,0.25100266199037896
2021-02-15,0.24701691621204572,0.5019887225253029,0.25099436126265146
2021-02-16,0.24704160379013015,0.5019722641399132,0.2509861320699566
2021-02-17,0.2470660787517401,0.50195594749884,0.25097797374942
2021-02-18,0.24709034306477645,0.501939771290149,0.2509698856450745
2021-02-19,0.24711439867667123,0.5019237342155525,0.25096186710777624
2021-02-20,0.2471382475146369,0.501907834990242,0.250953917495121
2021-02-21,0.2471618914859127,0.5018920723427249,0.25094603617136246
2021-02-22,0.24718533247800692,0.501876445014662,0.250938222507331
2021-02-23,0.2472085723589363,0.5018609517607091,0.25093047588035455
2021-02-24,0.2472316129774611,0.5018455913483593,0.25092279567417963
2021-02-25,0.24725445616331754,0.5018303625577883,0.2509151812788942
2021-02-26,0.2472771037274465,0.5018152641817024,0.2509076320908512
2021-02-27,0.247299557462219,0.5018002950251873,0.25090014751259365
2021-02-28,0.24732181914165885,0.5017854539055608,0.2508927269527804
2021-03-01,0.2473438905216612,0.5017707396522259,0.2508853698261129
2021-03-02,0.24736577334020912,0.5017561511065273,0.25087807555326364
2021-03-03,0.2473874693175862,0.5017416871216092,0.2508708435608046
2021-03-04,0.2474089801565867,0.5017273465622755,0.25086367328113773
2021-03-05,0.2474303075427224,0.5017131283048518,0.2508565641524259
2021-03-06,0.24745145314442668,0.501699031237049,0.2508495156185245
2021-03-07,0.24747241861325575,0.5016850542578295,0.25084252712891475
2021-03-08,0.24749320558408713,0.5016711962772752,0.2508355981386376
2021-03-09,0.24751381567531516,0.5016574562164565,0.25082872810822826
2021-03-10,0.24753425048904382,0.5016438330073042,0.2508219165036521
2021-03-11,0.247554511611277,0.501630325592482,0.250815162796241
2021-03-12,0.24757460061210618,0.5016169329252625,0.2508084664626313
2021-03-13,0.24759451904589522,0.5016036539694032,0.2508018269847016
2021-03-14,0.24761426845146284,0.5015904876990247,0.25079524384951235
2021-03-15,0.24763385035226268,0.5015774330984916,0.2507887165492458
2021-03-16,0.24765326625656042,0.501564489162293,0.2507822445811465
2021-03-17,0.2476725176576092,0.5015516548949273,0.25077582744746363
2021-03-18,0.24769160603382176,0.5015389293107855,0.25076946465539274
2021-03-19,0.2477105328489412,0.5015263114340391,0.25076315571701957
2021-03-20,0.24772929955220863,0.5015138002985275,0.2507569001492638
2021-03-21,0.24774790757852883,0.5015013949476474,0.2507506974738237
2021-03-22,0.2477663583486339,0.501489094434244,0.250744547217122
2021-03-23,0.2477846532692443,0.5014768978205039,0.25073844891025193
2021-03-24,0.24780279373322792,0.5014648041778481,0.25073240208892406
2021-03-25,0.24782078111975714,0.5014528125868286,0.2507264062934143
2021-03-26,0.2478386167944635,0.5014409221370243,0.25072046106851215
2021-03-27,0.24785630210959067,0.5014291319269396,0.2507145659634698
2021-03-28,0.24787383840414473,0.5014174410639035,0.25070872053195176
2021-03-29,0.24789122700404345,0.5014058486639711,0.25070292433198554
2021-03-30,0.24790846922226256,0.501394353851825,0.2506971769259125
2021-03-31,0.24792556635898083,0.5013829557606794,0.2506914778803397
2021-04-01,0.24794251970172287,0.5013716535321847,0.25068582676609236
2021-04-02,0.2479593305255,0.5013604463163333,0.2506802231581666
2021-04-03,0.24797600009294973,0.5013493332713669,0.25067466663568344
2021-04-04,0.2479925296544726,0.501338313563685,0.2506691567818425
2021-04-05,0.24800892044836823,0.5013273863677545,0.25066369318387727
2021-04-06,0.2480251737009687,0.5013165508660208,0.2506582754330104
2021-04-07,0.24804129062677086,0.5013058062488195,0.25065290312440974
2021-04-08,0.24805727242856626,0.5012951517142892,0.2506475758571446
2021-04-09,0.24807312029757023,0.5012845864682866,0.2506422932341433
2021-04-10,0.24808883541354837,0.501274109724301,0.2506370548621505
2021-04-11,0.24810441894494245,0.5012637207033717,0.25063186035168583
2021-04-12,0.2481198720489934,0.5012534186340044,0.2506267093170022
2021-04-13,0.24813519587186397,0.5012432027520907,0.25062160137604533
2021-04-14,0.24815039154875912,0.5012330723008273,0.2506165361504136
2021-04-15,0.24816546020404498,0.5012230265306367,0.25061151326531833
2021-04-16,0.24818040295136642,0.501213064699089,0.2506065323495445
2021-04-17,0.24819522089376309,0.5012031860708246,0.2506015930354123
2021-04-18,0.24820991512378374,0.5011933899174775,0.25059669495873876
2021-04-19,0.24822448672359954,0.5011836755176002,0.2505918377588001
2021-04-20,0.24823893676511577,0.5011740421565896,0.2505870210782948
2021-04-21,0.2482532663100816,0.5011644891266123,0.25058224456330613
2021-04-22,0.24826747641019964,0.5011550157265335,0.25057750786326677
2021-04-23,0.248281568107233,0.5011456212618447,0.25057281063092235
2021-04-24,0.2482955424331114,0.5011363050445924,0.2505681525222962
2021-04-25,0.2483094004100362,0.5011270663933092,0.2505635331966546
2021-04-26,0.24832314305058392,0.5011179046329441,0.25055895231647207
2021-04-27,0.24833677135780816,0.5011088190947945,0.25055440954739727
2021-04-28,0.2483502863253411,0.5010998091164394,0.2505499045582197
2021-04-29,0.24836368893749253,0.5010908740416716,0.2505454370208358
2021-04-30,0.2483769801693491,0.5010820132204339,0.25054100661021694
2021-05-01,0.2483901609868709,0.5010732260087527,0.25053661300437635
2021-05-02,0.24840323234698797,0.5010645117686747,0.25053225588433736
2021-05-03,0.24841619519769495,0.5010558698682034,0.2505279349341017
2021-05-04,0.24842905047814498,0.5010472996812367,0.25052364984061837
2021-05-05,0.24844179911874212,0.5010388005875053,0.25051940029375264
2021-05-06,0.248454442041233,0.5010303719725113,0.25051518598625566
2021-05-07,0.248466980158797,0.5010220132274686,0.2505110066137343
2021-05-08,0.24847941437613558,0.5010137237492429,0.25050686187462146
2021-05-09,0.24849174558956047,0.5010055029402931,0.25050275147014656
2021-05-10,0.24850397468708058,0.5009973502086129,0.25049867510430646
2021-05-11,0.24851610254848847,0.5009892649676744,0.2504946324838372
2021-05-12,0.24852813004544483,0.5009812466363701,0.25049062331818506
2021-05-13,0.24854005804156293,0.5009732946389581,0.25048664731947906
2021-05-14,0.24855188739249134,0.5009654084050058,0.2504827042025029
2021-05-15,0.248563618945996,0.5009575873693359,0.25047879368466797
2021-05-16,0.2485752535420414,0.5009498309719724,0.2504749154859862
2021-05-17,0.2485867920128703,0.5009421386580865,0.2504710693290432
2021-05-18,0.24859823518308316,0.5009345098779445,0.25046725493897226
2021-05-19,0.2486095838697161,0.5009269440868559,0.25046347204342795
2021-05-20,0.24862083888231823,0.5009194407451212,0.2504597203725606
2021-05-21,0.24863200102302802,0.5009119993179814,0.2504559996589907
2021-05-22,0.2486430710866485,0.5009046192755676,0.2504523096377838
2021-05-23,0.24865404986072223,0.5008973000928519,0.25044865004642597
2021-05-24,0.24866493812560442,0.500890041249597,0.2504450206247985
2021-05-25,0.24867573665453632,0.5008828422303091,0.25044142111515455
2021-05-26,0.2486864462137167,0.5008757025241889,0.25043785126209445
2021-05-27,0.2486970675623732,0.5008686216250846,0.2504343108125423
2021-05-28,0.24870760145283255,0.500861599031445,0.2504307995157225
2021-05-29,0.2487180486305901,0.5008546342462733,0.25042731712313665
2021-05-30,0.24872840983437844,0.500847726777081,0.2504238633885405
2021-05-31,0.2487386857962353,0.500840876135843,0.2504204380679215
2021-06-01,0.24874887724157063,0.500834081838953,0.2504170409194765
2021-06-02,0.2487589848892328,0.5008273434071782,0.2504136717035891
2021-06-03,0.24876900945157432,0.500820660365617,0.2504103301828085
2021-06-04,0.24877895163451677,0.5008140322436554,0.2504070161218277
2021-06-05,0.2487888121376145,0.5008074585749237,0.25040372928746185
2021-06-06,0.24879859165411805,0.5008009388972547,0.25040046944862737
2021-06-07,0.24880829087103695,0.500794472752642,0.250397236376321
2021-06-08,0.24881791046920163,0.500788059687199,0.2503940298435995
2021-06-09,0.24882745112332422,0.5007816992511172,0.2503908496255586
2021-06-10,0.24883691350205955,0.500775390998627,0.2503876954993135
2021-06-11,0.2488462982680645,0.5007691344879569,0.25038456724397845
2021-06-12,0.24885560607805762,0.5007629292812948,0.2503814646406474
2021-06-13,0.24886483758287717,0.5007567749447486,0.2503783874723743
2021-06-14,0.248873993427539,0.5007506710483073,0.25037533552415364
2021-06-15,0.24888307425129402,0.500744617165804,0.250372308582902
2021-06-16,0.2488920806876844,0.5007386128748771,0.25036930643743854
2021-06-17,0.24890101336459952,0.5007326577569337,0.2503663288784668
2021-06-18,0.24890987290433145,0.5007267513971124,0.2503633756985562
2021-06-19,0.24891865992362916,0.5007208933842472,0.2503604466921236
2021-06-20,0.24892737503375317,0.5007150833108313,0.2503575416554156
2021-06-21,0.24893601884052838,0.5007093207729811,0.25035466038649057
2021-06-22,0.24894459194439728,0.5007036053704018,0.2503518026852009
2021-06-23,0.24895309494047219,0.5006979367063519,0.25034896835317594
2021-06-24,0.24896152841858676,0.5006923143876088,0.2503461571938044
2021-06-25,0.2489698929633474,0.5006867380244351,0.25034336901221754
2021-06-26,0.24897818915418338,0.5006812072305444,0.2503406036152722
2021-06-27,0.24898641756539724,0.5006757216230685,0.25033786081153425
2021-06-28,0.24899457876621417,0.5006702808225238,0.2503351404112619
2021-06-29,0.24900267332083068,0.5006648844527795,0.25033244222638973
2021-06-30,0.24901070178846324,0.5006595321410244,0.2503297660705122
2021-07-01,0.24901866472339604,0.5006542235177359,0.25032711175886796
2021-07-02,0.24902656267502826,0.5006489582166478,0.2503244791083239
2021-07-03,0.24903439618792095,0.5006437358747194,0.2503218679373597
2021-07-04,0.24904216580184324,0.5006385561321045,0.25031927806605225
2021-07-05,0.24904987205181842,0.5006334186321211,0.25031670931606054
2021-07-06,0.24905751546816884,0.5006283230212207,0.25031416151061037
2021-07-07,0.24906509657656117,0.5006232689489593,0.2503116344744796
2021-07-08,0.24907261589805027,0.5006182560679665,0.25030912803398325
2021-07-09,0.2490800739491235,0.5006132840339177,0.25030664201695885
2021-07-10,0.2490874712417438,0.5006083525055042,0.2503041762527521
2021-07-11,0.24909480828339273,0.5006034611444048,0.2503017305722024
2021-07-12,0.24910208557711308,0.5005986096152579,0.25029930480762896
2021-07-13,0.24910930362155057,0.5005937975856329,0.25029689879281647
2021-07-14,0.2491164629109956,0.5005890247260029,0.25029451236300143
2021-07-15,0.24912356393542456,0.500584290709717,0.2502921453548585
2021-07-16,0.2491306071805401,0.5005795952129732,0.2502897976064866
2021-07-17,0.24913759312781172,0.5005749379147922,0.2502874689573961
2021-07-18,0.24914452225451544,0.5005703184969897,0.25028515924849487
2021-07-19,0.24915139503377334,0.500565736644151,0.2502828683220755
2021-07-20,0.2491582119345925,0.5005611920436049,0.25028059602180247
2021-07-21,0.24916497342190347,0.5005566843853977,0.25027834219269884
2021-07-22,0.2491716799565985,0.5005522133622676,0.2502761066811338
2021-07-23,0.24917833199556963,0.5005477786696203,0.25027388933481015
2021-07-24,0.24918492999174546,0.500543380005503,0.2502716900027515
2021-07-25,0.24919147439412873,0.5005390170705808,0.2502695085352904
2021-07-26,0.2491979656478326,0.5005346895681115,0.25026734478405577
2021-07-27,0.249204404194117,0.500530397203922,0.250265198601961
2021-07-28,0.24921079047042435,0.5005261396863838,0.2502630698431919
2021-07-29,0.24921712491041514,0.5005219167263899,0.25026095836319495
2021-07-30,0.2492234079440031,0.5005177280373313,0.25025886401866565
2021-07-31,0.24922963999738978,0.5005135733350735,0.25025678666753676
2021-08-01,0.249235821493099,0.500509452337934,0.250254726168967
2021-08-02,0.2492419528500109,0.5005053647666593,0.25025268238332965
2021-08-03,0.24924803448339575,0.5005013103444028,0.2502506551722014
2021-08-04,0.24925406680494688,0.5004972887967021,0.25024864439835104
2021-08-05,0.24926005022281408,0.5004932998514573,0.25024664992572865
2021-08-06,0.24926598514163603,0.5004893432389093,0.25024467161945463
2021-08-07,0.24927187196257286,0.5004854186916181,0.25024270934580906
2021-08-08,0.24927771108333768,0.5004815259444416,0.2502407629722208
2021-08-09,0.24928350289822865,0.5004776647345143,0.25023883236725714
2021-08-10,0.2492892477981602,0.5004738348012265,0.25023691740061327
2021-08-11,0.24929494617069403,0.500470035886204,0.250235017943102
2021-08-12,0.24930059840006974,0.5004662677332868,0.2502331338666434
2021-08-13,0.24930620486723534,0.5004625300885098,0.2502312650442549
2021-08-14,0.24931176594987722,0.5004588227000818,0.2502294113500409
2021-08-15,0.2493172820224501,0.5004551453183665,0.2502275726591833
2021-08-16,0.24932275345620625,0.5004514976958625,0.25022574884793125
2021-08-17,0.24932818061922488,0.5004478795871834,0.2502239397935917
2021-08-18,0.24933356387644093,0.5004442907490394,0.2502221453745197
2021-08-19,0.24933890358967373,0.5004407309402176,0.2502203654701088
2021-08-20,0.24934420011765518,0.5004371999215632,0.2502185999607816
2021-08-21,0.24934945381605794,0.5004336974559613,0.25021684872798067
2021-08-22,0.24935466503752307,0.5004302233083179,0.25021511165415894
2021-08-23,0.24935983413168755,0.5004267772455416,0.2502133886227708
2021-08-24,0.2493649614452113,0.5004233590365258,0.2502116795182629
2021-08-25,0.24937004732180437,0.5004199684521304,0.2502099842260652
2021-08-26,0.2493750921022534,0.5004166052651644,0.2502083026325822
2021-08-27,0.24938009612444806,0.500413269250368,0.250206634625184
2021-08-28,0.24938505972340716,0.5004099601843952,0.2502049800921976
2021-08-29,0.2493899832313046,0.500406677845797,0.2502033389228985
2021-08-30,0.24939486697749483,0.5004034220150035,0.25020171100750177
2021-08-31,0.24939971128853827,0.5004001924743079,0.25020009623715395
2021-09-01,0.2494045164882265,0.500396989007849,0.2501984945039245
2021-09-02,0.2494092828976071,0.5003938114015953,0.25019690570079767
2021-09-03,0.249414010835008,0.500390659443328,0.250195329721664
2021-09-04,0.2494187006160623,0.5003875329226252,0.2501937664613126
2021-09-05,0.24942335255373196,0.5003844316308453,0.25019221581542267
2021-09-06,0.24942796695833208,0.500381355361112,0.250190677680556
2021-09-07,0.24943254413755422,0.5003783039082972,0.2501891519541486
2021-09-08,0.24943708439649007,0.5003752770690065,0.25018763853450326
2021-09-09,0.2494415880376546,0.5003722746415636,0.2501861373207818
2021-09-10,0.2494460553610089,0.5003692964259941,0.2501846482129971
2021-09-11,0.24945048666398303,0.5003663422240113,0.25018317111200566
2021-09-12,0.24945488224149873,0.5003634118390009,0.25018170591950045
2021-09-13,0.2494592423859913,0.5003605050760058,0.2501802525380029
2021-09-14,0.24946356738743217,0.5003576217417119,0.25017881087085597
2021-09-15,0.24946785753335035,0.5003547616444332,0.2501773808222166
2021-09-16,0.24947211310885445,0.500351924594097,0.2501759622970485
2021-09-17,0.24947633439665395,0.5003491104022307,0.25017455520111537
2021-09-18,0.2494805216770804,0.5003463188819464,0.2501731594409732
2021-09-19,0.24948467522810872,0.5003435498479275,0.25017177492396375
2021-09-20,0.24948879532537768,0.5003408031164148,0.2501704015582074
2021-09-21,0.24949288224221097,0.5003380785051926,0.2501690392525963
2021-09-22,0.24949693624963726,0.5003353758335752,0.2501676879167876
2021-09-23,0.24950095761641047,0.500332694922393,0.2501663474611965
2021-09-24,0.2495049466090303,0.5003300355939798,0.2501650177969899
2021-09-25,0.24950890349176152,0.5003273976721591,0.25016369883607953
2021-09-26,0.24951282852665382,0.5003247809822308,0.2501623904911154
2021-09-27,0.24951672197356162,0.500322185350959,0.2501610926754795
2021-09-28,0.24952058409016276,0.5003196106065582,0.2501598053032791
2021-09-29,0.24952441513197818,0.5003170565786812,0.2501585282893406
2021-09-30,0.2495282153523905,0.5003145230984063,0.25015726154920315
2021-10-01,0.24953198500266302,0.5003120099982247,0.25015600499911234
2021-10-02,0.249535724331958,0.500309517112028,0.250154758556014
2021-10-03,0.24953943358735542,0.5003070442750964,0.2501535221375482
2021-10-04,0.2495431130138708,0.5003045913240861,0.25015229566204306
2021-10-05,0.2495467628544737,0.5003021580970176,0.2501510790485088
2021-10-06,0.2495503833501051,0.5002997444332633,0.25014987221663165
2021-10-07,0.24955397473969562,0.5002973501735363,0.25014867508676814
2021-10-08,0.24955753726018273,0.5002949751598781,0.25014748757993904
2021-10-09,0.2495610711465283,0.5002926192356478,0.2501463096178239
2021-10-10,0.2495645766317356,0.5002902822455096,0.2501451411227548
2021-10-11,0.24956805394686654,0.5002879640354223,0.25014398201771115
2021-10-12,0.24957150332105865,0.5002856644526276,0.2501428322263138
2021-10-13,0.2495749249815416,0.5002833833456389,0.25014169167281947
2021-10-14,0.2495783191536539,0.5002811205642308,0.2501405602821154
2021-10-15,0.2495816860608592,0.5002788759594272,0.2501394379797136
2021-10-16,0.2495850259247628,0.5002766493834914,0.2501383246917457
2021-10-17,0.24958833896512772,0.5002744406899149,0.25013722034495744
2021-10-18,0.24959162539989024,0.5002722497334064,0.2501361248667032
2021-10-19,0.24959488544517647,0.5002700763698824,0.2501350381849412
2021-10-20,0.24959811931531728,0.5002679204564552,0.2501339602282276
2021-10-21,0.24960132722286435,0.5002657818514238,0.2501328909257119
2021-10-22,0.24960450937860537,0.5002636604142631,0.25013183020713153
2021-10-23,0.24960766599157924,0.5002615560056138,0.2501307780028069
2021-10-24,0.24961079726909122,0.5002594684872725,0.25012973424363627
2021-10-25,0.2496139034167279,0.5002573977221815,0.25012869886109074
2021-10-26,0.24961698463837192,0.5002553435744187,0.25012767178720935
2021-10-27,0.24962004113621697,0.5002533059091887,0.25012665295459435
2021-10-28,0.24962307311078188,0.5002512845928121,0.25012564229640605
2021-10-29,0.24962608076092535,0.5002492794927164,0.2501246397463582
2021-10-30,0.24962906428386025,0.5002472904774264,0.2501236452387132
