index,FINAL
2020-08-20,11761.9
2020-08-21,11830.0
2020-08-22,11575.0
2020-08-23,11575.1
2020-08-24,11776.4
2020-08-25,11589.2
2020-08-26,11363.3
2020-08-27,11373.1
2020-08-28,11396.4
2020-08-29,11531.1
2020-08-30,11563.5
2020-08-31,11582.9
2020-09-01,11919.0
2020-09-02,11721.3
2020-09-03,11393.1
2020-09-04,10420.6
2020-09-05,10318.7
2020-09-06,10237.9
2020-09-07,10141.3
2020-09-08,10179.7
2020-09-09,10157.2
2020-09-10,10265.1
2020-09-11,10293.3
2020-09-12,10331.3
2020-09-13,10535.8
2020-09-14,10357.1
2020-09-15,10639.9
2020-09-16,10892.3
2020-09-17,10866.3
2020-09-18,10957.8
2020-09-19,10930.1
2020-09-20,10954.0
2020-09-21,10851.0
2020-09-22,10458.4
2020-09-23,10446.6
2020-09-24,10315.0
2020-09-25,10603.9
2020-09-26,10685.4
2020-09-27,10648.6
2020-09-28,10853.5
2020-09-29,10734.1
2020-09-30,10710.5
2020-10-01,10873.4
2020-10-02,10457.9
2020-10-03,10508.6
2020-10-04,10597.0
2020-10-05,10668.5
2020-10-06,10737.7
2020-10-07,10610.4
2020-10-08,10568.9
2020-10-09,10893.6
2020-10-10,11377.4
2020-10-11,11346.9
2020-10-12,11361.7
2020-10-13,11487.7
2020-10-14,11435.4
2020-10-15,11347.4
2020-10-16,11305.8
2020-10-17,11315.1
2020-10-18,11427.4
2020-10-19,11460.0
2020-10-20,11733.8
2020-10-21,12156.4
2020-10-22,12797.5
2020-10-23,12920.2
2020-10-24,12930.3
2020-10-25,13017.4
2020-10-26,13047.5
2020-10-27,13125.0
2020-10-28,13675.5
2020-10-29,13111.8
2020-10-30,13227.2
2020-10-31,13703.8
2020-11-01,13708.1
2020-11-02,13438.8
2020-11-03,13489.0
2020-11-04,13627.7
2020-11-05,14418.6
2020-11-06,15483.9
2020-11-07,15501.5
2020-11-08,14978.5
2020-11-09,15386.1
2020-11-10,15378.7
2020-11-11,15369.3
2020-11-12,15778.1
2020-11-13,16261.3
2020-11-14,15932.2
2020-11-15,16082.2
2020-11-16,16185.2
2020-11-17,16674.8
2020-11-18,18173.3
2020-11-19,17490.3
2020-11-20,18316.4
2020-11-21,18766.2
2020-11-22,18202.2
2020-11-23,18587.4
2020-11-24,18637.9
2020-11-25,19118.3
2020-11-26,16902.6
2020-11-27,16853.3
2020-11-28,16876.8
2020-11-29,18139.6
2020-11-30,18461.4
2020-12-01,19478.4
2020-12-02,19203.5
2020-12-03,19390.0
2020-12-04,19398.7
2020-12-05,19146.6
2020-12-06,19019.7
2020-12-07,19261.4
2020-12-08,19069.5
2020-12-09,17947.4
2020-12-10,18434.1
2020-12-11,17900.6
2020-12-12,18378.2
2020-12-13,19242.0
2020-12-14,19226.9
2020-12-15,19135.0
2020-12-16,19477.4
2020-12-17,22914.2
2020-12-18,23111.1
2020-12-19,22998.0
2020-12-20,23696.8
2020-12-21,23666.2
2020-12-22,22701.8
2020-12-23,23506.2
2020-12-24,23449.8
2020-12-25,23682.9
2020-12-26,24896.6
2020-12-27,27489.6
2020-12-28,26968.5
2020-12-29,26662.4
2020-12-30,27760.8
2020-12-31,28950.5
2021-01-01,29026.0
2021-01-02,29840.9
2021-01-03,34398.0
2021-01-04,32129.5
2021-01-05,31197.0
2021-01-06,34587.6
2021-01-07,37228.0
2021-01-08,38666.7
2021-01-09,40166.5
2021-01-10,40836.1
2021-01-11,35433.7
2021-01-12,35822.6
2021-01-13,34541.5
2021-01-14,38406.0
2021-01-15,38320.3
2021-01-16,37475.5
2021-01-17,34720.8
2021-01-18,36259.4
2021-01-19,37260.8
2021-01-20,35486.6
2021-01-21,33268.8
2021-01-22,31541.8
2021-01-23,32968.3
2021-01-24,32639.0
2021-01-25,33447.1
2021-01-26,31887.6
2021-01-27,31174.2
2021-01-28,31082.2
2021-01-29,36368.1
2021-01-30,33886.1
2021-01-31,33608.7
2021-02-01,34485.7
2021-02-02,34704.2
2021-02-03,36087.9
2021-02-04,37409.7
2021-02-05,37756.1
2021-02-06,39454.8
2021-02-07,39502.7
2021-02-08,39208.0
2021-02-09,47225.2
2021-02-10,46772.6
2021-02-11,45045.2
2021-02-12,47198.5
2021-02-13,47486.6
2021-02-14,48772.3
2021-02-15,47609.0
2021-02-16,49385.5
2021-02-17,51067.4
2021-02-18,51755.6
2021-02-19,52265.8
2021-02-20,55340.7
2021-02-21,56544.3
2021-02-22,55509.2
2021-02-23,46604.7
2021-02-24,50639.4
2021-02-25,49700.5
2021-02-26,45734.0
2021-02-27,46635.7
2021-02-28,44918.8
2021-03-01,46999.2
2021-03-02,48862.8
2021-03-03,50904.8
2021-03-04,50207.9
2021-03-05,46653.4
2021-03-06,48651.2
2021-03-07,50388.0
2021-03-08,49850.4
2021-03-09,54020.4
2021-03-10,54610.4
2021-03-11,54769.0
2021-03-12,56550.0
2021-03-13,57442.8
2021-03-14,60832.6
2021-03-15,57830.1
2021-03-16,55872.1
2021-03-17,55783.8
2021-03-18,58066.1
2021-03-19,58345.5
2021-03-20,58716.9
2021-03-21,57213.3
2021-03-22,57230.7
2021-03-23,54311.9
2021-03-24,56270.1
2021-03-25,52608.1
2021-03-26,53342.7
2021-03-27,54924.0
2021-03-28,56288.0
2021-03-29,57119.6
2021-03-30,57940.6
2021-03-31,58041.0
2021-04-01,58882.8
2021-04-02,59564.3
2021-04-03,59078.8
2021-04-04,57460.2
2021-04-05,57165.1
2021-04-06,58547.0
2021-04-07,57762.0
2021-04-08,56919.9
2021-04-09,57780.0
2021-04-10,60639.9
2021-04-11,60000.1
2021-04-12,60774.0
2021-04-13,62724.8
2021-04-14,63933.6
2021-04-15,62676.4
2021-04-16,61255.8
2021-04-17,62398.1
2021-04-18,55045.3
2021-04-19,56823.1
2021-04-20,55240.5
2021-04-21,55445.4
2021-04-22,53704.3
2021-04-23,48768.8
2021-04-24,49781.6
2021-04-25,50109.4
2021-04-26,52603.8
2021-04-27,54461.0
2021-04-28,54066.5
2021-04-29,53933.3
2021-04-30,54547.1
2021-05-01,57516.3
2021-05-02,56529.5
2021-05-03,58749.5
2021-05-04,55762.2
2021-05-05,55412.9
2021-05-06,56944.4
2021-05-07,56153.3
2021-05-08,58912.4
2021-05-09,58178.3
2021-05-10,58407.6
2021-05-11,55359.6
2021-05-12,56956.0
2021-05-13,50074.6
2021-05-14,50363.7
2021-05-15,48846.1
2021-05-16,48935.5
2021-05-17,45317.2
2021-05-18,44953.3
2021-05-19,40466.6
2021-05-20,39837.8
2021-05-21,40019.8
2021-05-22,36789.9
2021-05-23,34349.1
2021-05-24,36612.1
2021-05-25,38164.5
2021-05-26,40135.9
2021-05-27,38829.9
2021-05-28,35999.9
2021-05-29,35795.2
2021-05-30,35669.9
2021-05-31,36121.0
2021-06-01,36197.4
2021-06-02,37395.7
2021-06-03,38818.9
2021-06-04,36715.2
2021-06-05,37782.9
2021-06-06,36306.2
2021-06-07,36099.8
2021-06-08,32909.3
2021-06-09,34045.8
2021-06-10,36408.9
2021-06-11,37018.0
2021-06-12,35160.0
2021-06-13,35624.5
2021-06-14,39034.1
2021-06-15,39813.5
2021-06-16,40045.3
2021-06-17,39290.0
2021-06-18,37849.9
2021-06-19,35781.2
2021-06-20,35320.0
2021-06-21,32861.5
2021-06-22,31725.6
2021-06-23,33720.1
2021-06-24,33370.5
2021-06-25,34296.6
2021-06-26,30399.8
2021-06-27,33010.6
2021-06-28,34879.9
2021-06-29,35058.0
2021-06-30,34586.6
2021-07-01,33477.4
2021-07-02,33371.1
2021-07-03,34508.2
2021-07-04,35529.7
2021-07-05,34261.9
2021-07-06,34977.7
2021-07-07,34792.8
2021-07-08,32563.1
2021-07-09,32812.0
2021-07-10,33760.8
2021-07-11,33691.4
2021-07-12,34278.6
2021-07-13,33222.3
2021-07-14,31750.9
2021-07-15,32374.5
2021-07-16,31482.4
2021-07-17,31700.0
2021-07-18,31764.6
2021-07-19,31488.5
2021-07-20,29634.7
2021-07-21,30833.1
2021-07-22,32115.8
2021-07-23,32330.3
2021-07-24,33627.6
2021-07-25,34557.0
2021-07-26,38199.0
2021-07-27,37236.7
2021-07-28,39530.1
2021-07-29,39931.2
2021-07-30,38730.1
2021-07-31,41700.0
2021-08-01,41762.6
2021-08-02,39518.8
2021-08-03,38528.0
2021-08-04,37759.1
2021-08-05,38498.5
2021-08-06,40931.9
2021-08-07,43448.0
2021-08-08,44466.4
2021-08-09,43710.4
2021-08-10,46143.6
2021-08-11,46200.0
2021-08-12,45226.8
2021-08-13,46160.0
2021-08-14,47611.4
2021-08-15,45733.6
2021-08-16,47140.1
2021-08-17,46210.0
2021-08-18,45257.0
2021-08-19,44706.7
2021-08-20,46914.9
2021-08-21,48866.6
2021-08-22,48990.0
2021-08-23,50259.2
2021-08-24,49688.8
2021-08-25,47297.5
2021-08-26,46905.2
2021-08-27,47183.6
2021-08-28,48922.5
2021-08-29,48470.1
2021-08-30,48082.1
2021-08-31,47742.8
2021-09-01,47356.2
2021-09-02,50100.0
2021-09-03,50037.1
2021-09-04,50117.0
2021-09-05,50158.1
2021-09-06,51672.8
2021-09-07,51200.9
2021-09-08,45952.2
2021-09-09,46260.6
2021-09-10,45998.1
2021-09-11,45130.0
2021-09-12,46115.3
2021-09-13,44397.3
2021-09-14,45957.6
2021-09-15,47039.3
2021-09-16,48091.4
2021-09-17,47925.7
2021-09-18,48648.0
2021-09-19,48266.7
2021-09-20,45046.8
2021-09-21,43255.1
2021-09-22,42291.9
2021-09-23,43860.1
2021-09-24,44492.6
2021-09-25,42641.1
2021-09-26,41602.7
2021-09-27,43837.9
2021-09-28,41850.9
2021-09-29,42362.8
2021-09-30,43068.9
2021-10-01,44937.2
2021-10-02,47720.1
2021-10-03,47841.0
2021-10-04,47663.0
2021-10-05,49916.1
2021-10-06,50711.9
2021-10-07,54587.6
2021-10-08,55810.0
2021-10-09,54734.6
2021-10-10,55592.0
2021-10-11,56561.0
2021-10-12,57451.9
2021-10-13,54647.5
2021-10-14,57493.4
2021-10-15,58982.3
2021-10-16,61595.0
2021-10-17,60685.3
2021-10-18,61807.6
2021-10-19,62561.2
2021-10-20,64018.5
2021-10-21,65895.1
2021-10-22,63560.0
2021-10-23,61085.9
2021-10-24,60553.0
2021-10-25,62704.7
2021-10-26,62834.9
2021-10-27,59217.5
2021-10-28,60580.1
2021-10-29,60949.9
2021-10-30,61340.1
2021-10-31,60774.1
2021-11-01,61936.7
2021-11-02,61580.4
2021-11-03,62985.3
2021-11-04,61632.8
2021-11-05,62213.9
2021-11-06,61018.7
2021-11-07,61710.5
2021-11-08,66250.5
2021-11-09,68086.0
2021-11-10,66660.8
2021-11-11,65364.3
2021-11-12,64906.6
2021-11-13,63805.2
2021-11-14,64303.0
2021-11-15,65775.4
2021-11-16,60991.7
