,BNB-USDT,BTC-USDT-SWAP,ETH-USDT-SWAP
2020-04-21,-9.306000000000006,-5.8313492835073655,-9.174471277547598
2020-04-22,1.5630448660696419,2.5355035243101804,3.404731414298489
2020-04-23,1.5590067029623769,2.6301885518070884,4.448000000000002
2020-04-24,3.2349999999999834,4.742999999999993,6.255999999999995
2020-04-25,-0.5399999999999849,-0.09819925840205648,4.168000000000006
2020-04-26,0.3700000000000081,0.046594191388488804,0.17211027179346972
2020-04-27,0.8039720818775542,7.454177535604722,1.8599999999999852
2020-04-28,-0.5579999999999998,-0.9332356785050357,-1.759999999999991
2020-04-29,2.274000000000008,20.424000000000014,11.069999999999993
2020-04-30,4.205999999999982,94.40087683699079,11.657873542006161
2020-05-01,2.097838066819409,-32.60075522632857,-3.7331652855769986
2020-05-02,-3.1461138766342263,-1.6463078597472238,-3.015999999999991
2020-05-03,1.9700000000000273,17.892000000000024,4.506812261632071
2020-05-04,-9.080000000000013,-23.772000000000027,-18.346974732642146
2020-05-05,5.546884358342106,23.895038159619258,11.221826015519708
2020-05-06,-1.9319999999999986,0.5579999999999563,-2.4089999999999976
2020-05-07,-1.8979892707743846,17.61600000000002,-1.3089999999999975
2020-05-08,2.1819912468203,31.283999999999978,3.724994590718344
2020-05-09,0.8760000000000048,-10.58118424438832,2.4570000000000167
2020-05-10,-7.104912105268742,-61.026000000000074,-18.801000000000013
2020-05-11,-1.720404687275276,-12.470615696678005,-4.14370366624208
2020-05-12,-0.8247903745707097,3.335106864953016,0.632654126085707
2020-05-13,0.28000000000001357,3.130698228369902,-0.10183148876740447
2020-05-14,-2.865966483309048,7.032000000000007,-3.45
2020-05-15,1.0950565797226544,-0.037865777937225197,0.48708456613074147
2020-05-16,-0.09994535255570151,-3.6879999999999926,-0.0959199326645123
2020-05-17,-0.17999999999999972,1.351999999999971,-0.05192471861691186
2020-05-18,-0.4100000000000037,1.9520000000000073,0.0
2020-05-19,-0.5409662888113584,4.314000000000014,-0.006124147564161675
2020-05-20,-0.4909790607821828,-0.43200000000000727,-0.16605215648071994
2020-05-21,-0.7338856163249109,-8.14,-3.6400000000000006
2020-05-22,-0.21299999999999386,-5.694000000000015,-2.4250000000000114
2020-05-23,0.4400528405033368,1.9096135433646233,2.8510695048605634
2020-05-24,0.30799999999999983,0.7170000000000073,0.6600000000000051
2020-05-25,-0.8819999999999979,-4.415504398603442,-2.0160000000000085
2020-05-26,0.34107805339531777,0.0,0.13610403259712942
2020-05-27,-0.10600000000000165,-0.03058537157506885,0.07610954420572681
2020-05-28,0.17400000000000304,-2.6170000000000075,0.27099999999999796
2020-05-29,0.34299999999999997,-2.6010000000000035,1.3350000000000024
2020-05-30,0.5,-0.867659275484016,1.2626859305144253
2020-05-31,0.3780111949909605,-0.03268839853576891,1.3959972392222795
2020-06-01,-1.028861444123681,-0.003999999999996362,-0.05240828213939394
2020-06-02,3.876000000000026,5.658999999999996,11.357691973372471
2020-06-03,-4.872938383234275,-6.066023709056951,-12.929403540970037
2020-06-04,2.2110493711489783,3.978170168815061,9.108480818362706
2020-06-05,1.9480734116803045,3.887999999999993,2.9741761029009286
2020-06-06,-1.9769499652898945,-4.586000000000022,-8.262220173368027
2020-06-07,-1.088999999999988,1.1620000000000072,2.260531777641071
2020-06-08,-1.088999999999988,0.5220000000000072,1.648762837767314
2020-06-09,-0.6138459872641034,-0.09,-0.07200000000000273
2020-06-10,0.1591622104869382,1.1300000000000001,-0.09821635437822672
2020-06-11,0.22408394000225598,1.3220000000000074,3.715762171963008
2020-06-12,-2.808000000000007,-6.73,-9.600000000000023
2020-06-13,-0.26437795635949807,-0.6561476714511304,-0.09859950434145837
2020-06-14,-0.1486498837269404,-0.10612246934412048,-0.370288678756817
2020-06-15,3.3751670817424126,0.0,-4.8060391537868
2020-06-16,-2.244264885547683,-0.0315643049611349,2.6285408578064122
2020-06-17,-1.2900000000000134,-0.03100000000000364,-0.10900000000000035
2020-06-18,0.6899999999999906,0.5929999999999928,0.07700000000000103
2020-06-19,3.609175813392217,1.253000000000011,0.45900000000000035
2020-06-20,0.8910000000000018,0.24600000000000363,-0.0030000000000001137
2020-06-21,-0.9000000000000128,-0.7770000000000072,-0.15709037335629694
2020-06-22,-1.8360000000000056,-0.6420000000000073,-1.0360000000000014
2020-06-23,-0.9269999999999818,-1.86,-1.4261647782281779
2020-06-24,-0.1726567049286734,0.9260622172283359,-0.033475382494122775
2020-06-25,2.3581926326133495,0.0,-1.7061616366701737
2020-06-26,2.034000000000013,0.0,-1.8540336779706958
2020-06-27,-0.9315962046997575,-0.029783790475219594,0.14592379312954262
2020-06-28,5.015233469269896,1.1195896077643215,-0.8709227317605148
2020-06-29,-0.43657090675671245,-0.9237930982498505,-0.15488140335931436
2020-06-30,-1.7422918196276949,-2.0900000000000545,-1.5739813227537913
2020-07-01,-1.8367653442005918,-1.8800000000000183,-1.1269999999999898
2020-07-02,-5.68099999999999,-2.004999999999927,-0.840000000000012
2020-07-03,6.720707502031252,5.506145009324503,1.2840466196691163
2020-07-04,0.49200000000002575,0.8559999999999854,0.46000000000000796
2020-07-05,-0.20400000000001484,0.34,-0.3299999999999983
2020-07-06,-5.304000000000002,-4.935999999999986,-3.2570254585715843
2020-07-07,-6.136778835617197,-2.9131653513502744,-1.6421618535917641
2020-07-08,-4.235806603272032,-0.4971052390696139,-0.32329519766154197
2020-07-09,-0.10838672024921538,-2.3933743714393634,1.637655875797531
2020-07-10,-3.59239995713009,2.1871960078195887,-4.242152480139006
2020-07-11,9.501329605945793,1.8231099338708017,1.1160000000000083
2020-07-12,14.95235033634763,-0.1,-0.09206060521673509
2020-07-13,-1.6415518163955642,0.25800000000001094,3.5800000000000125
2020-07-14,1.825999999999965,-0.8439999999999964,-5.199999999999989
2020-07-15,-13.75,0.23599999999998544,0.9679637218578859
2020-07-16,-19.25162391949244,-0.9540729170379221,-6.195949226451192
2020-07-17,10.57081208073305,-0.05585015520864803,0.2211480036562081
2020-07-18,-3.5198164494193387,-0.9260626833446497,0.20404161389658954
2020-07-19,6.908567890334434,-0.10199999999998909,-0.001987056722991163
2020-07-20,1.2951270166368767,-0.7830000000000109,-0.3939999999999998
2020-07-21,-1.806704547646388,-3.6509999999999674,-0.2550294758543551
2020-07-22,-1.819999999999986,-0.22575781762710617,-0.006092891751936315
2020-07-23,4.906131454097733,-0.08633501123181789,6.596277857525679
2020-07-24,1.1159999999999997,-0.12880885134798864,3.709987278169716
2020-07-25,8.687053621257725,7.263274140726284,17.163403368956704
2020-07-26,1.7601664706474502,23.89660504834358,55.57300000000001
2020-07-27,-9.330742449917725,64.99635817532644,9.68120614218949
2020-07-28,6.20013531435277,111.61454575168578,-12.09885084745414
2020-07-29,4.283999999999992,70.10034944072595,14.518049530397475
2020-07-30,-2.663999999999973,-14.794987569883475,-6.287999999999943
2020-07-31,8.987034011565234,12.9,22.355999999999995
2020-08-01,5.896000000000015,65.78400000000009,22.54799999999996
2020-08-02,-3.7199505472574432,-47.182292420942645,22.148589575402283
2020-08-03,13.390000000000015,-9.329638113619703,7.0509999999999655
2020-08-04,3.833962591153626,4.05,10.603999999999985
2020-08-05,15.819999999999986,4.895999999999967,-0.9826955127775944
2020-08-06,-2.045081781065628,36.566999999999936,6.939999999999998
2020-08-07,-3.2099999999999795,11.889000000000033,-1.759999999999991
2020-08-08,-13.965000000000014,-22.850999999999967,-16.819999999999993
2020-08-09,9.341827974086502,9.495000000000001,15.516267781842542
2020-08-10,-0.6719999999999686,25.938000000000066,1.070999999999998
2020-08-11,-5.244000000000057,-23.283000000000065,-5.660999999999968
2020-08-12,-4.347011254316227,-26.34804637662328,-9.85499999999999
2020-08-13,-6.490937853181644,-0.08183334929265476,4.420835416669233
2020-08-14,2.593067788064698,13.10036568175702,27.659925726518047
2020-08-15,5.692929672842289,7.015999999999986,6.473999999999979
2020-08-16,0.013858609969758592,-0.6359999999999855,-4.08411271275085
2020-08-17,-0.16908215418510522,0.8040000000000146,1.3579999999999985
2020-08-18,1.133911051452059,15.435999999999986,1.2670000000000017
2020-08-19,-5.501999999999988,-18.80800000000003,-12.648999999999996
2020-08-20,-1.3199999999999932,-0.9507514159816289,-3.556836229155339
2020-08-21,3.9158780290010737,2.043000000000011,2.226050270636708
2020-08-22,-3.6000000000000085,-7.684199205909549,-7.824000000000002
2020-08-23,-1.2980089764586535,-0.032199501367044005,-1.2714638063677963
2020-08-24,1.441929691987847,2.012999999999993,3.088248983498008
2020-08-25,0.0,-1.8719999999999892,0.0
2020-08-26,0.0,-2.2590000000000146,0.0
2020-08-27,0.0,0.0316094192282758,-0.0036683864370924213
2020-08-28,0.0,-0.23299999999999274,-0.3770000000000039
2020-08-29,-0.001080595075464143,-1.3470000000000073,-1.4489999999999954
2020-08-30,-0.4611189258128429,-0.32399999999999635,-0.1160000000000025
2020-08-31,0.5940000000000119,-0.19399999999999637,-1.7140786146911857
2020-09-01,0.5759999999999899,-3.3610000000000038,-0.004609392672898145
2020-09-02,5.3118505391465805,1.909097614839796,0.7679683313414726
2020-09-03,-1.9353740482167652,-3.2819999999999894,-12.792442824267876
2020-09-04,-24.12200000000001,-9.755770638463044,-20.779147616323744
2020-09-05,-6.585549345888453,-0.09140922416424004,-9.11972693318833
2020-09-06,1.6729962908139129,2.3635377004163596,-2.399657867465099
2020-09-07,-0.4299999999999997,4.800081280808486,-0.007552259721259853
2020-09-08,0.09000000000000341,-2.3040000000000873,0.3262519855485204
2020-09-09,-2.946000000000005,1.3202009483480164,0.923294971010661
2020-09-10,-1.6803336542429688,-7.552999999999975,-9.203999999999997
2020-09-11,-0.0022575804237408943,-2.004195463432211,-0.4599976036139878
2020-09-12,6.023999999999994,-2.31030693668289,-0.7770000000000096
2020-09-13,9.83498662091266,-10.225,-5.6112307332519915
2020-09-14,-2.1377525475917034,8.904664474010326,4.456016553972554
2020-09-15,-12.686632251362441,-11.311999999999971,-0.6540000000000021
2020-09-16,-9.081100095310108,-10.15960186118731,0.65
2020-09-17,-1.621522628989745,0.4883806513974175,-1.4609999999999959
2020-09-18,2.2874364793547093,-0.9468458370288503,-0.8590000000000032
2020-09-19,-1.0459999999999994,-0.03176533458440893,0.7208415091721261
2020-09-20,0.3440000000000012,0.23899999999999635,0.0
2020-09-21,-3.048000000000002,-1.03,0.0
2020-09-22,-4.153355795734153,-3.9260000000000037,0.0
2020-09-23,-0.0033514635362648384,-0.1482676078599746,-0.00375468346255164
2020-09-24,-0.0013545297593277716,-0.02989911019414379,1.0233531672050664
2020-09-25,-0.6220000000000034,-2.9197456641130115,-2.5600000000000023
2020-09-26,-0.6319999999999979,-1.6300000000000001,-2.327999999999997
2020-09-27,-1.3390000000000022,0.7051247296868125,-0.4059999999999946
2020-09-28,-0.031512019891315045,-2.0489999999999964,-0.9500000000000001
2020-09-29,0.0,1.162889421084492,0.3600057967911745
2020-09-30,-0.0016208292924472945,0.0,0.0
2020-10-01,0.9619999999999997,0.0,-1.1710000000000036
2020-10-02,-2.5035485658241377,-0.060804928446602215,2.865143736960484
2020-10-03,1.6739999999999924,0.9529002886742262,-0.003938861441301547
2020-10-04,1.9540000000000077,-0.03080684586526184,-0.20399999999999638
2020-10-05,0.4259999999999948,-0.715,-0.24100000000000252
2020-10-06,0.6380000000000052,-0.6920000000000073,-0.18100000000000024
2020-10-07,-3.0360000000000014,1.2423573390371696,1.1910000000000025
2020-10-08,-1.4820000000000064,0.0,0.4529999999999973
2020-10-09,2.6563606606412664,0.0,-1.5430204323677519
2020-10-10,0.8720000000000034,-0.03285774436766113,-4.925999999999999
2020-10-11,-0.6716511803996564,-0.4033089826055375,0.6572073402639268
2020-10-12,3.60799999999999,0.5259145994283141,0.13269363090029085
2020-10-13,2.1601702535007523,7.5600000000000005,2.16400000000001
2020-10-14,-0.1038225612845291,-3.1712545046581075,-0.3644151381679644
2020-10-15,-1.5697951318737327,-6.16,-2.299313541488428
2020-10-16,-1.899999999999995,-2.9120000000000257,-2.619999999999982
2020-10-17,0.005000000000006111,0.6180953315445604,-0.8362142619304944
2020-10-18,2.909999999999986,6.737999999999957,2.0507069356394143
2020-10-19,-3.7400000000000055,1.956000000000022,0.4699999999999932
2020-10-20,-3.236717739274725,16.427999999999958,-0.17399999999998955
2020-10-21,-0.2977098215784441,25.320781820568644,0.5099999999999909
2020-10-22,4.0152067073797255,44.802197155758684,4.070000000000005
2020-10-23,0.12199999999999989,11.043000000000065,3.2345403420000522
2020-10-24,-0.48799999999999955,0.908999999999869,-1.7893579240396214
2020-10-25,-0.22000000000000597,7.839000000000033,-0.2580000000000041
2020-10-26,0.7040000000000077,2.709000000000033,-1.8720000000000028
2020-10-27,1.1239999999999952,6.9750000000000005,-7.391999999999996
2020-10-28,-0.40758179304455333,49.505045639086866,1.926000000000022
2020-10-29,-4.2520000000000095,-56.370000000000076,-6.376346303524414
2020-10-30,-8.505613401683167,11.46272942746873,-4.068519488620369
2020-10-31,1.9553952776638874,38.127999999999886,2.6162832644676963
2020-11-01,0.2853653982302628,0.3440000000000873,0.0076402796835953295
2020-11-02,-0.5836518744998744,-21.54400000000009,0.0
2020-11-03,5.13600000000001,3.976617649173192,0.0
2020-11-04,1.193958574748555,9.669327560013464,-0.0042485887231174715
2020-11-05,-3.6981265394308607,47.45399999999998,-1.949480296837598
2020-11-06,-9.688000000000027,63.87150794830928,-6.087763202569005
2020-11-07,-4.063352161250444,1.1854551024430102,-0.020976273216555617
2020-11-08,6.02178626761543,-31.38,-9.347916369655689
2020-11-09,-1.0619999999999976,24.409790487171026,7.658891290811641
2020-11-10,0.0883695760920067,-0.36999999999998184,2.310000000000008
2020-11-11,0.41799999999999926,-0.47000000000007275,5.313000000000023
2020-11-12,0.22999999999999687,20.440000000000055,2.660000000000008
2020-11-13,-0.45999999999999375,24.159999999999947,1.47699999999997
2020-11-14,1.1539999999999964,-16.454999999999927,-1.7639999999999874
2020-11-15,-0.7539999999999978,7.5,-1.4979999999999905
2020-11-16,0.563999999999993,5.15,-5.1921049895735845
2020-11-17,-1.8399999999999963,24.47999999999993,6.9907626772283304
2020-11-18,0.8464322519422263,74.925,7.139999999999986
2020-11-19,0.39000000000000057,-34.15,-4.724999999999994
2020-11-20,-0.4579999999999984,41.25326709028174,16.75
2020-11-21,-0.8030000000000008,17.991999999999972,7.7450000000000045
2020-11-22,-0.5202897208792989,-22.56,8.632920657805407
2020-11-23,1.1833658809986514,15.40800000000003,32.920999999999985
2020-11-24,8.322213805446696,2.02,27.545000000000016
2020-11-25,-9.040535308991354,19.215999999999912,-18.396301026119502
2020-11-26,-42.64965189197572,-88.62800000000003,-56.87399999999998
2020-11-27,0.09519206139199432,-2.1271422330896455,5.55233609246026
2020-11-28,0.1133585895147432,0.23500000000000001,-0.3768908845977335
2020-11-29,0.0,12.572338931616681,4.3089999999999975
2020-11-30,0.0,0.0,2.6110000000000015
2020-12-01,0.0,-0.06178412016379406,3.2279999999999975
2020-12-02,-0.0017934477096163775,-2.7490000000000148,-1.336445281926269
2020-12-03,-0.05000000000000071,1.865,1.9460000000000037
2020-12-04,0.10400000000000276,0.08700000000000728,0.9899999999999864
2020-12-05,-0.6419999999999995,-2.5210000000000217,-3.08599999999999
2020-12-06,-0.3230000000000004,-1.2689999999999781,-0.8759999999999991
2020-12-07,-0.13773037636348076,2.4170000000000074,1.1420000000000072
2020-12-08,0.0,-1.9190000000000147,-2.522000000000003
2020-12-09,0.0,-11.220999999999986,-8.705840574099021
2020-12-10,-0.0016610034759300583,4.8070271006212835,2.5237538186834554
2020-12-11,0.7910000000000004,0.0,0.0
2020-12-12,-0.615000000000002,0.0,0.0
2020-12-13,-1.0179999999999971,0.0,0.0
2020-12-14,-0.029999999999997584,0.0,0.0
2020-12-15,-0.9560000000000066,0.0,0.0
2020-12-16,0.6762605988112874,0.0,0.0
2020-12-17,0.0,-0.09035157634937394,0.0
2020-12-18,0.0,1.9689999999999783,-0.009901621813419043
2020-12-19,-0.0019297721331498015,-1.2216820029886521,0.17900000000000774
2020-12-20,2.115943910304099,13.975999999999985,0.32701998920785047
2020-12-21,-1.5420814847698974,-0.6119999999999709,-4.202000000000021
2020-12-22,-10.29961784018254,-19.28800000000003,-7.609999999999991
2020-12-23,17.849822853972665,16.08800000000003,3.0145287805543686
2020-12-24,-7.255000000000003,-1.1280000000000292,-2.8860000000000015
2020-12-25,3.787972857621979,4.662000000000043,3.2463365767106596
2020-12-26,2.328000000000003,24.273999999999944,0.0
2020-12-27,-0.0759999999999934,51.86,0.0
2020-12-28,8.039999999999992,-10.42199999999997,-0.012819590438925905
2020-12-29,12.75200000000001,-6.1219999999999715,-2.6524161691722155
2020-12-30,-4.068776183273509,21.967999999999957,3.0640000000000103
2020-12-31,0.9839999999999662,23.794000000000015,3.3680000000000065
2021-01-01,-0.5759999999999792,1.51,-3.1227575750021077
2021-01-02,-1.7819999999999823,16.29800000000003,1.211999999999989
2021-01-03,8.823532639319394,91.14199999999997,25.332695305583464
2021-01-04,11.822328911725341,-45.37,41.73415508015983
2021-01-05,-6.527999999999963,-18.804205522096595,-0.31681978404259736
2021-01-06,7.674000000000021,33.905999999999985,16.955999999999996
2021-01-07,13.30199999999995,26.404000000000014,16.713999999999988
2021-01-08,-4.568813715573701,14.386999999999972,1.2639999999999874
2021-01-09,-4.361000000000033,14.99800000000003,1.3400000000000092
2021-01-10,15.656079857650724,6.6959999999999855,24.56399999999999
2021-01-11,-26.549999999999983,-54.024000000000015,-44.52399999999998
2021-01-12,-6.067790679360268,3.8890000000000144,2.1760634080727
2021-01-13,-1.8085581706852674,-12.810999999999986,-5.812000000000012
2021-01-14,4.585268417344277,38.645,9.688000000000011
2021-01-15,1.029999999999994,-0.8569999999999709,6.1000000000000005
2021-01-16,0.4299999999999997,-8.448000000000029,-0.21200000000001185
2021-01-17,-0.23799999999999955,-27.546999999999972,-2.0409999999999857
2021-01-18,4.395000000000003,15.150485124415539,2.7420000000000075
2021-01-19,-0.532307261306738,0.0,15.41099999999999
2021-01-20,-11.369999999999997,0.0,-2.6819999999999937
2021-01-21,-3.281887631802372,0.0,-8.976999999999999
2021-01-22,-1.7148303066104567,0.0,-9.695000000000006
2021-01-23,1.73804617697583,0.0,10.170123692861338
2021-01-24,0.0,0.0,0.0
2021-01-25,0.0,0.0,0.0
2021-01-26,0.0,0.0,-0.04630510093196721
2021-01-27,0.0,0.0,-6.8673030711274645
2021-01-28,0.0,0.0,0.0
2021-01-29,0.0,0.0,0.0
2021-01-30,0.0,0.0,0.0
2021-01-31,-0.0031343088119321493,0.0,0.0
2021-02-01,1.8020000000000067,0.0,0.0
2021-02-02,4.660228705084184,0.0,0.0
2021-02-03,-0.5637511004502385,0.0,0.0
2021-02-04,5.484000000000009,0.0,-0.061087616607156864
2021-02-05,17.761475877189977,0.0,3.059000000000015
2021-02-06,55.73839099074964,0.0,3.099000000000001
2021-02-07,-12.695411431625082,0.0,-6.0049999999999955
2021-02-08,6.481469025049859,0.0,-0.88900000000001
2021-02-09,69.11699999999996,-0.43692677828397614,17.301
2021-02-10,160.1259193157774,-4.525999999999986,0.18700000000001182
2021-02-11,-48.63356738164015,-17.274000000000015,-5.377000000000021
2021-02-12,3.2169999999999987,21.53300000000003,1.3190000000000055
2021-02-13,6.84699999999998,2.8809999999999856,6.038000000000011
2021-02-14,-1.761999999999972,12.857000000000044,0.3369999999999891
2021-02-15,-1.835000000000008,-11.63300000000003,-6.683999999999992
2021-02-16,2.1769999999999925,17.765,4.66099999999999
2021-02-17,-1.3460000000000036,16.819000000000013,-0.8589999999999919
2021-02-18,58.71200000000002,6.881999999999971,9.102999999999998
2021-02-19,69.80699999999999,5.102000000000044,3.147000000000003
2021-02-20,37.048,30.748999999999942,6.971000000000004
2021-02-21,-21.676305419766912,12.036000000000058,-5.666000000000008
2021-02-22,0.0,-10.351000000000058,-8.095000000000004
2021-02-23,0.0,-89.045,-41.449000000000005
2021-02-24,0.0,39.7695417160145,23.476084857775064
2021-02-25,0.0,0.0,0.0
2021-02-26,0.0,0.0,0.0
2021-02-27,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-03-02,0.0,0.0,0.0
2021-03-03,0.0,0.0,0.0
2021-03-04,0.0,0.0,0.0
2021-03-05,0.0,0.0,0.0
2021-03-06,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0
2021-03-08,0.0,0.0,0.0
2021-03-09,0.0,0.0,0.0
2021-03-10,0.0,0.0,0.0
2021-03-11,0.0,0.0,0.0
2021-03-12,0.0,0.0,0.0
2021-03-13,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0
2021-03-16,0.0,0.0,0.0
2021-03-17,0.0,0.0,0.0
2021-03-18,0.0,0.0,0.0
2021-03-19,0.0,0.0,0.0
2021-03-20,0.0,0.0,0.0
2021-03-21,0.0,0.0,0.0
2021-03-22,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0
2021-03-24,0.0,0.0,0.0
2021-03-25,0.0,0.0,0.0
2021-03-26,0.0,0.0,0.0
2021-03-27,0.0,0.0,0.0
2021-03-28,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0
2021-03-30,0.0,0.0,0.0
2021-03-31,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-04-02,-0.24471433919486243,0.0,-0.1122593142933181
