,tr_date,tr_datetime,tr_the_open_price,tr_the_close_price,tr_the_max_price,tr_the_min_price,tr_the_comp_volume,tr_t1,tr_t2,tr_t3,tr_t4,tr_t5,tr_t6,tr_t7,tr_t8,tr_t9,tr_qs1,tr_qs2,tr_qs3,tr_qs4,tr_qs5,tr_qs6,tr_qs7,tr_ups_downs,tr_ups_downs_ratio,tr_nav_of_index,非止损持仓信号,止损引起的空仓期,tr_nav_of_product,tr_operate,tr_operate_flag,tr_state,tr_state_flag,tr_fee,tr_today_close_flag,atr_short,atr50,ma50,pre_trading_sign,cost_price,force_sale_price
184,20141127,2014/11/27 00:00:00,10545.97297441935,10590.49613736476,10625.39267048411,10493.02651037616,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44.523163,0.422182,1.004222,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,178.020168,184.875651,10837.292724,False,0.0,0.0
185,20141128,2014/11/28 00:00:00,10153.68780900849,10241.53080617105,10376.30362373551,10153.68780900849,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.842997,0.865134,1.008651,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,179.098625,181.395351,10815.459766,False,0.0,0.0
186,20141201,2014/12/01 00:00:00,10101.94467369356,9876.922201510048,10101.94467369356,9876.922201510035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-225.022472,-2.227516,0.977725,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,243.974899,194.020766,10785.677957,False,0.0,0.0
187,20141202,2014/12/02 00:00:00,10225.88753270374,9987.62844450943,10225.88753270374,9967.171856129095,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238.259088,-2.32996,0.9767,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,273.456454,199.888309,10757.431705,False,0.0,0.0
188,20141203,2014/12/03 00:00:00,9932.27532300973,9886.548831336082,9951.528582661793,9796.299176717006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45.726492,-0.460383,0.995396,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,320.687106,210.307981,10728.936893,False,0.0,0.0
189,20141204,2014/12/04 00:00:00,9872.108886597021,9928.665336824977,9998.458403063705,9856.465613129712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.55645,0.572891,1.005729,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,335.427883,213.837012,10702.926108,False,0.0,0.0
190,20141205,2014/12/05 00:00:00,9892.565474977342,9831.195709836391,9898.582118618611,9737.336069032552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.369765,-0.620362,0.993796,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,261.723998,205.257522,10675.775834,False,0.0,0.0
191,20141208,2014/12/08 00:00:00,9773.435930880183,9627.83315476144,9867.295571684004,9614.59653875063,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-145.602776,-1.489781,0.985102,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,218.404164,210.009778,10648.279487,False,0.0,0.0
192,20141209,2014/12/09 00:00:00,9482.23037864268,9360.694177089019,9503.890295751251,9336.627602523922,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.536202,-1.281726,0.987183,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,194.33759,215.925572,10616.622383,False,0.0,0.0
193,20141210,2014/12/10 00:00:00,9385.964080382348,9359.490848360763,9426.877257142985,9265.631207556928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.473232,-0.282051,0.997179,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,219.306661,219.020414,10582.599059,False,0.0,0.0
194,20141211,2014/12/11 00:00:00,9265.631207556933,9258.411235187414,9272.851179926454,9147.704992188023,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.219972,-0.077922,0.999221,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,224.119976,219.427859,10545.328341,False,0.0,0.0
195,20141212,2014/12/12 00:00:00,9169.3649092966,9304.13772686107,9348.660889806466,9126.045075079448,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.772818,1.469816,1.014698,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,229.234123,223.452037,10508.140361,False,0.0,0.0
196,20141215,2014/12/15 00:00:00,9224.718030796292,9458.163804077602,9531.566856501096,9075.505268492774,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.445773,2.530655,1.025307,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,221.713318,223.542273,10471.559413,False,0.0,0.0
197,20141216,2014/12/16 00:00:00,9300.527740676303,9377.540779284574,9449.740502979814,9289.697782122012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.013039,0.82805,1.008281,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,262.927327,242.064372,10432.59988,False,0.0,0.0
198,20141217,2014/12/17 00:00:00,9385.964080382348,9325.797643969647,9459.367132805846,9178.99153912263,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.166436,-0.641026,0.99359,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,264.73232,244.441647,10399.828948,False,0.0,0.0
199,20141218,2014/12/18 00:00:00,9388.370737838855,9393.18405275188,9497.873652109978,9314.967685415348,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.813315,0.051269,1.000513,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,281.879755,250.504728,10368.25252,False,0.0,0.0
200,20141219,2014/12/19 00:00:00,9345.050903621706,9327.0009726979,9373.9307930998,9265.631207556928,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.049931,-0.19315,0.998069,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,271.952293,246.753173,10343.34202,False,0.0,0.0
201,20141222,2014/12/22 00:00:00,9458.163804077596,9442.520530610298,9618.206524935391,9431.690572056,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.643273,-0.165394,0.998346,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,189.825107,244.842004,10318.509204,False,0.0,0.0
202,20141223,2014/12/23 00:00:00,9361.897505817265,9387.167409110607,9434.097229512507,9329.407630154397,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.269903,0.269923,1.002699,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,220.509989,254.185498,10290.402286,False,0.0,0.0
203,20141224,2014/12/24 00:00:00,9482.23037864268,9422.063942229977,9499.07698083823,9325.797643969636,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.166436,-0.634518,0.993655,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,178.694316,235.14459,10262.64307,False,0.0,0.0
204,20141225,2014/12/25 00:00:00,9395.590710208382,9393.184052751878,9483.433707370925,9373.930793099802,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.406657,-0.025615,0.999744,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,176.287658,223.889928,10236.823524,False,0.0,0.0
205,20141226,2014/12/26 00:00:00,9417.250627316957,9342.644246165204,9437.707215697266,9329.4076301544,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.606381,-0.792231,0.992078,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,171.775176,209.803903,10216.122183,False,0.0,0.0
206,20141229,2014/12/29 00:00:00,9325.797643969641,9342.644246165204,9407.623997490913,9307.747713045825,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.846602,0.180645,1.001806,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,126.048684,204.919804,10196.931203,False,0.0,0.0
207,20141230,2014/12/30 00:00:00,9316.171014143607,9393.18405275188,9560.44674597919,9293.307768306775,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,77.013039,0.82666,1.008267,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,122.73953,202.442363,10178.751019,False,0.0,0.0
208,20141231,2014/12/31 00:00:00,9429.283914599497,9592.936621642068,9600.156594011578,9407.623997490919,,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,163.652707,1.735579,1.017356,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,146.204441,206.901757,10163.624646,False,0.0,0.0
209,20150105,2015/01/05 00:00:00,9496.670323381728,9141.688348546762,9496.67032338172,9087.538555775314,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-354.981975,-3.737962,0.96262,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,170.571847,204.211964,10136.430698,False,0.0,0.0
210,20150106,2015/01/06 00:00:00,9024.965461906102,9052.642022655957,9127.248403807696,8938.3257934718,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.676561,0.306667,1.003067,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,269.846467,216.811523,10102.793404,False,0.0,0.0
211,20150107,2015/01/07 00:00:00,9006.915530982289,8943.139108384828,9073.09861103626,8881.769343243855,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.776423,-0.708083,0.992919,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,295.718035,219.288965,10067.863513,False,0.0,0.0
212,20150108,2015/01/08 00:00:00,9000.898887341018,8891.3959730699,9021.35547572133,8891.395973069888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-109.502914,-1.216578,0.987834,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,276.765607,218.085636,10028.50592,False,0.0,0.0
213,20150109,2015/01/09 00:00:00,8892.599301798145,8603.80040701716,8917.869205091472,8603.800407017146,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-288.798895,-3.247632,0.967524,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,257.512348,212.635265,9981.535826,False,0.0,0.0
214,20150112,2015/01/12 00:00:00,8543.633970604442,8667.576829614629,8682.01677435366,8520.77072476761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.942859,1.450704,1.014507,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,209.680031,204.282748,9935.972596,False,0.0,0.0
215,20150113,2015/01/13 00:00:00,8591.767119734608,8649.526898690816,8745.79319695113,8571.310531354284,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.759779,0.672269,1.006723,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,199.150905,203.858043,9888.187778,False,0.0,0.0
216,20150114,2015/01/14 00:00:00,8724.133279842565,8662.763514701612,8778.283072613991,8603.800407017146,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61.369765,-0.703448,0.992966,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,194.939254,197.629048,9843.009847,False,0.0,0.0
217,20150115,2015/01/15 00:00:00,8760.233141690189,8801.14631845084,8838.4495090267,8707.286677647002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.913177,0.467033,1.00467,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,206.070045,197.133559,9803.70785,False,0.0,0.0
218,20150116,2015/01/16 00:00:00,8724.133279842565,8736.166567125116,8780.6897300705,8668.780158342868,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.033287,0.137931,1.001379,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,171.474344,199.964921,9767.155776,False,0.0,0.0
219,20150119,2015/01/19 00:00:00,8808.366290820355,8946.749094569592,8963.595696765131,8808.36629082035,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.382804,1.571038,1.01571,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,164.254371,190.621427,9729.67137,False,0.0,0.0
220,20150120,2015/01/20 00:00:00,8895.005959254653,8766.249785331469,8921.479191276236,8726.539937299067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128.756174,-1.447511,0.985525,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,177.490987,197.345912,9686.67261,False,0.0,0.0
221,20150121,2015/01/21 00:00:00,8748.199854407647,8852.889453765767,8903.429260352425,8726.539937299067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.689599,1.196699,1.011967,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,188.92261,200.106489,9643.633611,False,0.0,0.0
222,20150122,2015/01/22 00:00:00,8908.242575265449,8836.04285157021,8935.919136015285,8748.199854407641,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.199724,-0.810482,0.991895,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,189.223443,204.070396,9605.20466,False,0.0,0.0
223,20150123,2015/01/23 00:00:00,8861.312754863537,8844.466152667988,8861.31275486353,8767.453114059708,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.846602,-0.190114,0.998099,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,203.061723,208.742142,9566.506388,False,0.0,0.0
224,20150126,2015/01/26 00:00:00,8784.299716255271,8667.576829614629,8795.129674809552,8606.207064473652,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-116.722887,-1.328767,0.986712,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,169.669351,208.388222,9523.482315,False,0.0,0.0
225,20150127,2015/01/27 00:00:00,8712.099992560023,8694.05006163622,8719.31996492954,8650.730227419055,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.049931,-0.207182,0.997928,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,174.181833,206.689405,9484.117876,False,0.0,0.0
226,20150128,2015/01/28 00:00:00,8698.863376549227,8792.72301735306,8802.349647179077,8644.713583777784,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.859641,1.078987,1.01079,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,147.106937,198.54924,9447.20846,False,0.0,0.0
227,20150129,2015/01/29 00:00:00,8751.80984059241,8777.079743885757,8825.212893015905,8727.74326602732,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.269903,0.288739,1.002887,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,139.586132,178.092652,9410.686635,False,0.0,0.0
228,20150130,2015/01/30 00:00:00,8766.24978533146,8685.626760538442,8796.333003537806,8655.543542332072,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-80.623025,-0.919698,0.990803,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,140.488629,171.863656,9371.394512,False,0.0,0.0
229,20150202,2015/02/02 00:00:00,8832.432865385437,8858.90609740704,8910.64923272195,8808.366290820348,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.473232,0.299728,1.002997,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,116.121222,168.890726,9337.581789,False,0.0,0.0
230,20150203,2015/02/03 00:00:00,8964.799025493394,9130.858389992476,9144.095006003254,8956.375724395608,,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,166.059364,1.852349,1.018523,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,155.229406,174.482666,9306.953516,False,0.0,0.0
231,20150204,2015/02/04 00:00:00,9205.464771144225,9292.104439578532,9389.5740665671,9200.6514562312,,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,86.639668,0.941176,1.009412,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,187.117617,172.783849,9280.119285,False,0.0,0.0
232,20150205,2015/02/05 00:00:00,9145.298334731518,9169.364909296608,9176.584881666116,9092.351870688328,,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,24.066575,0.263158,1.002632,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,227.42913,178.517356,9249.987934,False,0.0,0.0
233,20150206,2015/02/06 00:00:00,9301.731069404557,9441.317201882046,9453.35048916457,9257.207906459145,,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,139.586132,1.500647,1.015006,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,242.169907,180.003821,9227.148755,False,0.0,0.0
234,20150209,2015/02/09 00:00:00,9422.063942229972,9357.084190904256,9436.50388696901,9287.291124665499,,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,-64.979751,-0.689655,0.993103,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,256.910684,186.445169,9202.480516,False,0.0,0.0
235,20150210,2015/02/10 00:00:00,9349.864218534723,9376.337450556322,9389.574066567098,9290.901110850262,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,26.473232,0.28314,1.002831,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,224.119976,185.171056,9185.176649,False,0.0,0.0
236,20150211,2015/02/11 00:00:00,9319.781000328368,9405.217340034422,9424.470599686469,9298.121083219787,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,85.43634,0.91672,1.009167,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,184.109296,183.189103,9175.742552,False,0.0,0.0
237,20150212,2015/02/12 00:00:00,9385.964080382346,9437.707215697284,9443.723859338535,9327.000972697886,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,51.743135,0.551282,1.005513,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,165.758532,177.243243,9164.744127,False,0.0,0.0
238,20150213,2015/02/13 00:00:00,9506.29695320776,9757.792657412889,9757.792657412867,9506.296953207753,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,251.495704,2.64557,1.026456,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,123.942859,171.155816,9162.169004,False,0.0,0.0
239,20150216,2015/02/16 00:00:00,9773.435930880181,9870.905557868778,9875.718872781774,9698.829549728416,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,97.469627,0.997291,1.009973,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,165.4577,179.579117,9161.013808,False,0.0,0.0
240,20150217,2015/02/17 00:00:00,9845.63565457543,9852.855626944967,9919.038706998923,9771.029273423665,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7.219972,0.073332,1.000733,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,185.011792,178.94206,9161.447006,False,0.0,0.0
241,20150225,2015/02/25 00:00:00,9698.829549728423,9899.78544734688,9935.88530919448,9665.1363453373,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200.955898,2.07196,1.02072,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,190.426772,182.127342,9166.886052,False,0.0,0.0
242,20150226,2015/02/26 00:00:00,9975.595157226877,10103.14800242183,10105.55465987831,9940.6986241075,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,127.552845,1.278649,1.012786,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,228.933291,184.038511,9181.735129,False,0.0,0.0
243,20150227,2015/02/27 00:00:00,10023.72830635704,9978.001814683399,10064.64148311767,9834.805696021134,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-45.726492,-0.456182,0.995438,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,200.354233,192.107892,9194.105348,False,0.0,0.0
244,20150302,2015/03/02 00:00:00,10038.16825109609,10266.80070946439,10349.83039171391,10038.16825109609,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,228.632458,2.277631,1.022776,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,223.217479,198.620024,9214.273137,False,0.0,0.0
245,20150303,2015/03/03 00:00:00,10326.96714587709,10164.51776756279,10335.39044697486,10128.41790571515,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-162.449378,-1.57306,0.984269,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,279.172265,214.758786,9231.480738,False,0.0,0.0
246,20150304,2015/03/04 00:00:00,10180.16104103008,10154.89113773676,10183.77102721483,10011.6950190745,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-25.269903,-0.248227,0.997518,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,263.228159,218.651908,9245.415285,False,0.0,0.0
247,20150305,2015/03/05 00:00:00,10059.82816820467,9933.478651737994,10097.13135878054,9838.415682205898,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-126.349516,-1.255981,0.98744,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,254.804858,215.537411,9256.534042,False,0.0,0.0
248,20150306,2015/03/06 00:00:00,9927.462008096709,9855.262284401475,9943.105281564005,9810.739121456052,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-72.199724,-0.727273,0.992727,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,266.838145,217.377796,9267.123335,False,0.0,0.0
249,20150309,2015/03/09 00:00:00,9746.962698858586,9756.589328684635,9798.705834173506,9625.426497304914,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,9.62663,0.098765,1.000988,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,206.972541,209.945471,9274.391441,False,0.0,0.0
250,20150310,2015/03/10 00:00:00,9761.402643597636,9719.286138108757,9822.77240873859,9712.066165739214,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,-42.116505,-0.43146,0.995685,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,212.688353,211.715072,9282.237144,False,0.0,0.0
251,20150311,2015/03/11 00:00:00,9648.289743141746,9543.600143783651,9698.829549728413,9543.600143783633,,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,-104.689599,-1.085059,0.989149,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,197.345911,201.52217,9284.258736,False,0.0,0.0
252,20150312,2015/03/12 00:00:00,9554.430102337921,9964.765198672603,9969.578513585595,9550.820116153158,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,410.335096,4.29471,1.042947,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,162.148546,202.796283,9295.810692,False,0.0,0.0
253,20150313,2015/03/13 00:00:00,9925.0553506402,10057.42151074817,10075.47144167196,9878.125530238287,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,132.36616,1.333657,1.013337,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,235.551599,222.049542,9308.517843,False,0.0,0.0
254,20150316,2015/03/16 00:00:00,9903.231950007532,10036.11075845069,10072.46439472284,9789.15674653276,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,132.878808,1.341772,1.013418,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,227.429129,226.225801,9321.376378,False,0.0,0.0
255,20150317,2015/03/17 00:00:00,10053.66078975448,10014.8000061532,10122.60734130516,9925.796275969575,,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,-38.860784,-0.386534,0.996135,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,270.579481,236.024905,9334.819493,False,0.0,0.0
256,20150318,2015/03/18 00:00:00,9953.374896589849,9723.970915975766,10003.51784317216,9722.717342311193,,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,-229.403981,-2.304786,0.976952,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,275.860748,228.773471,9342.446026,False,0.0,0.0
257,20150319,2015/03/19 00:00:00,9875.653329387258,9839.299693115096,9960.89633857719,9780.381730880858,,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,-36.353636,-0.368114,0.996319,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,242.386822,235.549549,9351.368339,False,0.0,0.0
258,20150320,2015/03/20 00:00:00,9900.724802678416,9868.131887399928,9977.192796216443,9812.974646159362,,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,-32.592915,-0.329197,0.996708,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,252.2817,240.779902,9356.872244,False,0.0,0.0
259,20150323,2015/03/23 00:00:00,10028.58931646332,10242.95041310275,10266.76831272932,9995.996401184819,,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,214.361097,2.1375,1.021375,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,222.509326,234.513383,9378.897486,False,0.0,0.0
260,20150324,2015/03/24 00:00:00,10392.12567918512,10320.67198030534,10471.10082005226,10199.0753348432,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,-71.453699,-0.687575,0.993124,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,272.965666,245.858513,9404.258085,False,0.0,0.0
261,20150325,2015/03/25 00:00:00,10280.55762303947,10249.21828142554,10340.72915893824,10230.41467645715,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-31.339342,-0.304841,0.996952,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,267.951371,246.075171,9430.379668,False,0.0,0.0
262,20150326,2015/03/26 00:00:00,10404.6614158307,10354.5184692484,10436.00075744464,10222.8932344698,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-50.142947,-0.481928,0.995181,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,236.298635,230.691989,9459.642118,False,0.0,0.0
263,20150327,2015/03/27 00:00:00,10281.81119670402,10348.25060092561,10370.81492688763,10217.87893981157,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66.439404,0.646184,1.006462,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,248.520979,231.05287,9494.531122,False,0.0,0.0
264,20150330,2015/03/30 00:00:00,10256.73972341287,10303.12194900153,10357.02561657749,10187.79317186218,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46.382226,0.452212,1.004522,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,187.095869,229.926987,9527.242024,False,0.0,0.0
265,20150331,2015/03/31 00:00:00,10329.44699595723,10320.67198030534,10399.64712117246,10284.31834403314,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-8.775016,-0.084951,0.99915,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,161.397609,221.265633,9560.664926,False,0.0,0.0
266,20150401,2015/04/01 00:00:00,10254.23257608375,10501.18658800168,10526.25806129281,10229.16110279259,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246.954012,2.408313,1.024083,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,162.651183,220.263434,9597.433387,False,0.0,0.0
267,20150402,2015/04/02 00:00:00,10655.37614874228,10612.75464414733,10675.4333273752,10557.59740290677,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-42.621505,-0.4,0.996,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,183.648542,224.219974,9633.665554,False,0.0,0.0
268,20150403,2015/04/03 00:00:00,10592.69746551439,10226.65395546349,10597.71176017261,10181.52530353939,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-366.04351,-3.455621,0.965444,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,188.97623,227.95765,9663.475302,False,0.0,0.0
269,20150407,2015/04/07 00:00:00,10404.6614158307,10314.40411198255,10405.91498949525,10261.7540180711,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-90.257304,-0.86747,0.991325,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,254.475454,242.989611,9690.828402,False,0.0,0.0
270,20150408,2015/04/08 00:00:00,10346.99702726104,10522.49734029916,10640.33326476758,10319.41840664076,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,175.500313,1.696147,1.016961,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,270.458518,228.476827,9725.953353,False,0.0,0.0
271,20150409,2015/04/09 00:00:00,10407.16856315982,10410.9292841535,10459.81865707124,10305.62909633062,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.760721,0.036136,1.000361,False,,0.9269615645464981,0_0.0,-1,0,0,0,0,277.666567,236.040547,9757.11415,False,0.0,0.0
